Time (s),USB Avg Power (mW)
0.0228,559.0401
0.0230,557.8442
0.0232,563.8139
0.0234,557.8442
0.0236,555.4525
0.0238,557.8442
0.0240,556.6484
0.0242,565.0097
0.0244,556.6484
0.0246,556.6484
0.0248,557.8442
0.0250,557.8442
0.0252,563.8139
0.0254,556.6484
0.0256,555.4525
0.0258,557.8442
0.0260,557.8442
0.0262,563.8139
0.0264,559.0401
0.0266,556.6484
0.0268,557.8442
0.0270,557.8442
0.0272,574.567
0.0274,548.287
0.0276,556.6484
0.0278,557.8442
0.0280,559.0401
0.0282,563.8139
0.0284,559.0401
0.0286,555.4525
0.0288,559.0401
0.0290,557.8442
0.0292,565.0097
0.0294,557.8442
0.0296,556.6484
0.0298,557.8442
0.0300,557.8442
0.0302,565.0097
0.0304,557.8442
0.0306,556.6484
0.0308,557.8442
0.0310,557.8442
0.0312,565.0097
0.0314,556.6484
0.0316,556.6484
0.0318,557.8442
0.0320,556.6484
0.0322,562.6229
0.0324,557.8442
0.0326,554.2615
0.0328,559.0401
0.0330,556.6484
0.0332,565.0097
0.0334,557.8442
0.0336,555.4525
0.0338,557.8442
0.0340,556.6484
0.0342,563.8139
0.0344,557.8442
0.0346,555.4525
0.0348,559.0401
0.0350,557.8442
0.0352,565.0097
0.0354,557.8442
0.0356,556.6484
0.0358,556.6484
0.0360,559.0401
0.0362,563.8139
0.0364,557.8442
0.0366,556.6484
0.0368,557.8442
0.0370,556.6484
0.0372,563.8139
0.0374,556.6484
0.0376,555.4525
0.0378,556.6484
0.0380,557.8442
0.0382,563.8139
0.0384,557.8442
0.0386,555.4525
0.0388,559.0401
0.0390,556.6484
0.0392,565.0097
0.0394,557.8442
0.0396,555.4525
0.0398,557.8442
0.0400,556.6484
0.0402,565.0097
0.0404,557.8442
0.0406,555.4525
0.0408,557.8442
0.0410,556.6484
0.0412,565.0097
0.0414,557.8442
0.0416,556.6484
0.0418,557.8442
0.0420,556.6484
0.0422,563.8139
0.0424,556.6484
0.0426,555.4525
0.0428,557.8442
0.0430,556.6484
0.0432,563.8139
0.0434,556.6484
0.0436,556.6484
0.0438,556.6484
0.0440,557.8442
0.0442,563.8139
0.0444,557.8442
0.0446,556.6484
0.0448,557.8442
0.0450,557.8442
0.0452,575.7629
0.0454,547.0911
0.0456,555.4525
0.0458,557.8442
0.0460,559.0401
0.0462,563.8139
0.0464,557.8442
0.0466,555.4525
0.0468,557.8442
0.0470,557.8442
0.0472,563.8139
0.0474,557.8442
0.0476,556.6484
0.0478,556.6484
0.0480,557.8442
0.0482,565.0097
0.0484,557.8442
0.0486,556.6484
0.0488,557.8442
0.0490,556.6484
0.0492,565.0097
0.0494,557.8442
0.0496,560.2311
0.0498,567.4015
0.0500,559.0401
0.0502,563.8139
0.0504,559.0401
0.0506,555.4525
0.0508,557.8442
0.0510,557.8442
0.0512,565.0097
0.0514,557.8442
0.0516,556.6484
0.0518,557.8442
0.0520,556.6484
0.0522,563.8139
0.0524,556.6484
0.0526,555.4525
0.0528,557.8442
0.0530,556.6484
0.0532,563.8139
0.0534,556.6484
0.0536,556.6484
0.0538,557.8442
0.0540,559.0401
0.0542,563.8139
0.0544,557.8442
0.0546,555.4525
0.0548,557.8442
0.0550,556.6484
0.0552,563.8139
0.0554,557.8442
0.0556,555.4525
0.0558,557.8442
0.0560,556.6484
0.0562,563.8139
0.0564,557.8442
0.0566,556.6484
0.0568,557.8442
0.0570,557.8442
0.0572,563.8139
0.0574,557.8442
0.0576,556.6484
0.0578,556.6484
0.0580,559.0401
0.0582,565.0097
0.0584,559.0401
0.0586,555.4525
0.0588,557.8442
0.0590,557.8442
0.0592,563.8139
0.0594,557.8442
0.0596,556.6484
0.0598,556.6484
0.0600,557.8442
0.0602,563.8139
0.0604,557.8442
0.0606,555.4525
0.0608,557.8442
0.0610,559.0401
0.0612,567.4015
0.0614,559.0401
0.0616,556.6484
0.0618,557.8442
0.0620,556.6484
0.0622,563.8139
0.0624,557.8442
0.0626,555.4525
0.0628,557.8442
0.0630,556.6484
0.0632,574.567
0.0634,547.0911
0.0636,555.4525
0.0638,559.0401
0.0640,556.6484
0.0642,563.8139
0.0644,557.8442
0.0646,555.4525
0.0648,557.8442
0.0650,556.6484
0.0652,563.8139
0.0654,556.6484
0.0656,556.6484
0.0658,557.8442
0.0660,556.6484
0.0662,563.8139
0.0664,557.8442
0.0666,556.6484
0.0668,559.0401
0.0670,557.8442
0.0672,565.0097
0.0674,557.8442
0.0676,556.6484
0.0678,557.8442
0.0680,557.8442
0.0682,563.8139
0.0684,557.8442
0.0686,555.4525
0.0688,556.6484
0.0690,557.8442
0.0692,563.8139
0.0694,557.8442
0.0696,556.6484
0.0698,556.6484
0.0700,556.6484
0.0702,563.8139
0.0704,557.8442
0.0706,556.6484
0.0708,557.8442
0.0710,557.8442
0.0712,565.0097
0.0714,556.6484
0.0716,555.4525
0.0718,556.6484
0.0720,556.6484
0.0722,565.0097
0.0724,557.8442
0.0726,555.4525
0.0728,557.8442
0.0730,556.6484
0.0732,563.8139
0.0734,557.8442
0.0736,556.6484
0.0738,556.6484
0.0740,556.6484
0.0742,563.8139
0.0744,556.6484
0.0746,556.6484
0.0748,557.8442
0.0750,557.8442
0.0752,562.6229
0.0754,557.8442
0.0756,556.6484
0.0758,557.8442
0.0760,559.0401
0.0762,562.6229
0.0764,559.0401
0.0766,555.4525
0.0768,557.8442
0.0770,556.6484
0.0772,565.0097
0.0774,556.6484
0.0776,555.4525
0.0778,556.6484
0.0780,556.6484
0.0782,563.8139
0.0784,557.8442
0.0786,555.4525
0.0788,557.8442
0.0790,556.6484
0.0792,563.8139
0.0794,557.8442
0.0796,556.6484
0.0798,557.8442
0.0800,557.8442
0.0802,563.8139
0.0804,557.8442
0.0806,555.4525
0.0808,557.8442
0.0810,556.6484
0.0812,574.567
0.0814,547.0911
0.0816,556.6484
0.0818,557.8442
0.0820,557.8442
0.0822,563.8139
0.0824,557.8442
0.0826,555.4525
0.0828,557.8442
0.0830,556.6484
0.0832,563.8139
0.0834,556.6484
0.0836,556.6484
0.0838,556.6484
0.0840,559.0401
0.0842,563.8139
0.0844,557.8442
0.0846,556.6484
0.0848,557.8442
0.0850,557.8442
0.0852,563.8139
0.0854,557.8442
0.0856,556.6484
0.0858,557.8442
0.0860,557.8442
0.0862,563.8139
0.0864,557.8442
0.0866,555.4525
0.0868,557.8442
0.0870,557.8442
0.0872,565.0097
0.0874,557.8442
0.0876,555.4525
0.0878,557.8442
0.0880,557.8442
0.0882,563.8139
0.0884,557.8442
0.0886,555.4525
0.0888,557.8442
0.0890,556.6484
0.0892,576.9539
0.0894,565.0097
0.0896,556.6484
0.0898,557.8442
0.0900,556.6484
0.0902,562.6229
0.0904,557.8442
0.0906,555.4525
0.0908,556.6484
0.0910,556.6484
0.0912,563.8139
0.0914,557.8442
0.0916,557.8442
0.0918,556.6484
0.0920,559.0401
0.0922,562.6229
0.0924,556.6484
0.0926,556.6484
0.0928,557.8442
0.0930,557.8442
0.0932,563.8139
0.0934,557.8442
0.0936,555.4525
0.0938,557.8442
0.0940,560.2311
0.0942,526.7856
0.0944,623.5442
0.0946,590.0938
0.0948,783.6109
0.0950,901.866
0.0952,907.8405
0.0954,904.2577
0.0956,901.866
0.0958,901.866
0.0960,903.0618
0.0962,907.8405
0.0964,905.4536
0.0966,900.675
0.0968,900.675
0.0970,874.395
0.0972,879.1736
0.0974,874.395
0.0976,872.0032
0.0978,872.0032
0.0980,873.1991
0.0982,876.7819
0.0984,874.395
0.0986,873.1991
0.0988,874.395
0.0990,867.2246
0.0992,747.7737
0.0994,436.0016
0.0996,443.1671
0.0998,514.8416
0.1000,557.8442
0.1002,563.8139
0.1004,557.8442
0.1006,555.4525
0.1008,557.8442
0.1010,557.8442
0.1012,563.8139
0.1014,557.8442
0.1016,556.6484
0.1018,557.8442
0.1020,557.8442
0.1022,565.0097
0.1024,557.8442
0.1026,555.4525
0.1028,557.8442
0.1030,557.8442
0.1032,565.0097
0.1034,557.8442
0.1036,556.6484
0.1038,556.6484
0.1040,557.8442
0.1042,563.8139
0.1044,557.8442
0.1046,556.6484
0.1048,557.8442
0.1050,557.8442
0.1052,563.8139
0.1054,557.8442
0.1056,556.6484
0.1058,556.6484
0.1060,557.8442
0.1062,565.0097
0.1064,557.8442
0.1066,556.6484
0.1068,556.6484
0.1070,556.6484
0.1072,563.8139
0.1074,557.8442
0.1076,556.6484
0.1078,557.8442
0.1080,557.8442
0.1082,563.8139
0.1084,557.8442
0.1086,556.6484
0.1088,557.8442
0.1090,557.8442
0.1092,563.8139
0.1094,557.8442
0.1096,556.6484
0.1098,557.8442
0.1100,557.8442
0.1102,563.8139
0.1104,557.8442
0.1106,556.6484
0.1108,556.6484
0.1110,557.8442
0.1112,563.8139
0.1114,557.8442
0.1116,556.6484
0.1118,556.6484
0.1120,557.8442
0.1122,563.8139
0.1124,559.0401
0.1126,556.6484
0.1128,556.6484
0.1130,557.8442
0.1132,563.8139
0.1134,557.8442
0.1136,556.6484
0.1138,556.6484
0.1140,556.6484
0.1142,563.8139
0.1144,556.6484
0.1146,555.4525
0.1148,557.8442
0.1150,557.8442
0.1152,563.8139
0.1154,557.8442
0.1156,557.8442
0.1158,557.8442
0.1160,557.8442
0.1162,563.8139
0.1164,557.8442
0.1166,555.4525
0.1168,556.6484
0.1170,557.8442
0.1172,572.1801
0.1174,549.4828
0.1176,556.6484
0.1178,556.6484
0.1180,557.8442
0.1182,563.8139
0.1184,557.8442
0.1186,555.4525
0.1188,557.8442
0.1190,557.8442
0.1192,563.8139
0.1194,557.8442
0.1196,555.4525
0.1198,557.8442
0.1200,556.6484
0.1202,563.8139
0.1204,557.8442
0.1206,555.4525
0.1208,557.8442
0.1210,557.8442
0.1212,565.0097
0.1214,559.0401
0.1216,556.6484
0.1218,557.8442
0.1220,557.8442
0.1222,563.8139
0.1224,557.8442
0.1226,555.4525
0.1228,557.8442
0.1230,557.8442
0.1232,563.8139
0.1234,557.8442
0.1236,556.6484
0.1238,557.8442
0.1240,557.8442
0.1242,563.8139
0.1244,557.8442
0.1246,555.4525
0.1248,557.8442
0.1250,557.8442
0.1252,563.8139
0.1254,557.8442
0.1256,556.6484
0.1258,556.6484
0.1260,557.8442
0.1262,563.8139
0.1264,557.8442
0.1266,556.6484
0.1268,557.8442
0.1270,559.0401
0.1272,563.8139
0.1274,559.0401
0.1276,555.4525
0.1278,556.6484
0.1280,557.8442
0.1282,563.8139
0.1284,557.8442
0.1286,556.6484
0.1288,557.8442
0.1290,557.8442
0.1292,563.8139
0.1294,557.8442
0.1296,556.6484
0.1298,557.8442
0.1300,556.6484
0.1302,565.0097
0.1304,557.8442
0.1306,556.6484
0.1308,557.8442
0.1310,557.8442
0.1312,563.8139
0.1314,557.8442
0.1316,556.6484
0.1318,556.6484
0.1320,556.6484
0.1322,565.0097
0.1324,557.8442
0.1326,556.6484
0.1328,556.6484
0.1330,557.8442
0.1332,565.0097
0.1334,557.8442
0.1336,556.6484
0.1338,556.6484
0.1340,557.8442
0.1342,565.0097
0.1344,556.6484
0.1346,556.6484
0.1348,556.6484
0.1350,557.8442
0.1352,574.567
0.1354,549.4828
0.1356,555.4525
0.1358,557.8442
0.1360,557.8442
0.1362,563.8139
0.1364,556.6484
0.1366,556.6484
0.1368,557.8442
0.1370,559.0401
0.1372,563.8139
0.1374,557.8442
0.1376,555.4525
0.1378,556.6484
0.1380,556.6484
0.1382,565.0097
0.1384,557.8442
0.1386,556.6484
0.1388,557.8442
0.1390,557.8442
0.1392,565.0097
0.1394,557.8442
0.1396,556.6484
0.1398,557.8442
0.1400,557.8442
0.1402,563.8139
0.1404,557.8442
0.1406,556.6484
0.1408,557.8442
0.1410,557.8442
0.1412,563.8139
0.1414,560.2311
0.1416,566.2056
0.1418,560.2311
0.1420,561.427
0.1422,563.8139
0.1424,559.0401
0.1426,556.6484
0.1428,556.6484
0.1430,557.8442
0.1432,563.8139
0.1434,557.8442
0.1436,555.4525
0.1438,557.8442
0.1440,556.6484
0.1442,565.0097
0.1444,557.8442
0.1446,556.6484
0.1448,556.6484
0.1450,557.8442
0.1452,563.8139
0.1454,557.8442
0.1456,556.6484
0.1458,557.8442
0.1460,557.8442
0.1462,562.6229
0.1464,557.8442
0.1466,556.6484
0.1468,556.6484
0.1470,557.8442
0.1472,563.8139
0.1474,557.8442
0.1476,556.6484
0.1478,557.8442
0.1480,556.6484
0.1482,565.0097
0.1484,557.8442
0.1486,556.6484
0.1488,559.0401
0.1490,557.8442
0.1492,565.0097
0.1494,559.0401
0.1496,556.6484
0.1498,557.8442
0.1500,557.8442
0.1502,563.8139
0.1504,557.8442
0.1506,555.4525
0.1508,556.6484
0.1510,557.8442
0.1512,563.8139
0.1514,557.8442
0.1516,555.4525
0.1518,556.6484
0.1520,556.6484
0.1522,565.0097
0.1524,557.8442
0.1526,555.4525
0.1528,556.6484
0.1530,559.0401
0.1532,573.3711
0.1534,549.4828
0.1536,555.4525
0.1538,556.6484
0.1540,556.6484
0.1542,563.8139
0.1544,557.8442
0.1546,556.6484
0.1548,557.8442
0.1550,557.8442
0.1552,563.8139
0.1554,556.6484
0.1556,556.6484
0.1558,556.6484
0.1560,557.8442
0.1562,565.0097
0.1564,557.8442
0.1566,556.6484
0.1568,556.6484
0.1570,557.8442
0.1572,563.8139
0.1574,557.8442
0.1576,556.6484
0.1578,556.6484
0.1580,556.6484
0.1582,563.8139
0.1584,557.8442
0.1586,556.6484
0.1588,557.8442
0.1590,557.8442
0.1592,563.8139
0.1594,557.8442
0.1596,555.4525
0.1598,556.6484
0.1600,556.6484
0.1602,563.8139
0.1604,557.8442
0.1606,556.6484
0.1608,556.6484
0.1610,557.8442
0.1612,563.8139
0.1614,557.8442
0.1616,555.4525
0.1618,557.8442
0.1620,557.8442
0.1622,565.0097
0.1624,557.8442
0.1626,556.6484
0.1628,557.8442
0.1630,559.0401
0.1632,563.8139
0.1634,557.8442
0.1636,556.6484
0.1638,556.6484
0.1640,557.8442
0.1642,565.0097
0.1644,556.6484
0.1646,556.6484
0.1648,557.8442
0.1650,557.8442
0.1652,563.8139
0.1654,559.0401
0.1656,555.4525
0.1658,557.8442
0.1660,557.8442
0.1662,563.8139
0.1664,557.8442
0.1666,557.8442
0.1668,557.8442
0.1670,557.8442
0.1672,563.8139
0.1674,557.8442
0.1676,555.4525
0.1678,556.6484
0.1680,557.8442
0.1682,566.2056
0.1684,557.8442
0.1686,557.8442
0.1688,556.6484
0.1690,557.8442
0.1692,563.8139
0.1694,559.0401
0.1696,555.4525
0.1698,557.8442
0.1700,556.6484
0.1702,565.0097
0.1704,557.8442
0.1706,555.4525
0.1708,557.8442
0.1710,556.6484
0.1712,573.3711
0.1714,549.4828
0.1716,556.6484
0.1718,557.8442
0.1720,557.8442
0.1722,563.8139
0.1724,556.6484
0.1726,557.8442
0.1728,557.8442
0.1730,556.6484
0.1732,563.8139
0.1734,557.8442
0.1736,555.4525
0.1738,556.6484
0.1740,557.8442
0.1742,565.0097
0.1744,557.8442
0.1746,555.4525
0.1748,557.8442
0.1750,557.8442
0.1752,563.8139
0.1754,556.6484
0.1756,556.6484
0.1758,557.8442
0.1760,557.8442
0.1762,563.8139
0.1764,556.6484
0.1766,556.6484
0.1768,557.8442
0.1770,556.6484
0.1772,565.0097
0.1774,557.8442
0.1776,556.6484
0.1778,557.8442
0.1780,557.8442
0.1782,563.8139
0.1784,557.8442
0.1786,557.8442
0.1788,556.6484
0.1790,556.6484
0.1792,565.0097
0.1794,557.8442
0.1796,556.6484
0.1798,557.8442
0.1800,557.8442
0.1802,565.0097
0.1804,557.8442
0.1806,556.6484
0.1808,556.6484
0.1810,557.8442
0.1812,563.8139
0.1814,556.6484
0.1816,555.4525
0.1818,557.8442
0.1820,557.8442
0.1822,565.0097
0.1824,557.8442
0.1826,556.6484
0.1828,557.8442
0.1830,557.8442
0.1832,565.0097
0.1834,557.8442
0.1836,555.4525
0.1838,557.8442
0.1840,557.8442
0.1842,565.0097
0.1844,557.8442
0.1846,556.6484
0.1848,557.8442
0.1850,557.8442
0.1852,563.8139
0.1854,559.0401
0.1856,556.6484
0.1858,557.8442
0.1860,557.8442
0.1862,565.0097
0.1864,556.6484
0.1866,556.6484
0.1868,556.6484
0.1870,557.8442
0.1872,565.0097
0.1874,557.8442
0.1876,556.6484
0.1878,557.8442
0.1880,556.6484
0.1882,565.0097
0.1884,557.8442
0.1886,555.4525
0.1888,556.6484
0.1890,557.8442
0.1892,579.3456
0.1894,563.8139
0.1896,556.6484
0.1898,557.8442
0.1900,557.8442
0.1902,563.8139
0.1904,557.8442
0.1906,556.6484
0.1908,556.6484
0.1910,557.8442
0.1912,563.8139
0.1914,557.8442
0.1916,556.6484
0.1918,557.8442
0.1920,557.8442
0.1922,565.0097
0.1924,556.6484
0.1926,556.6484
0.1928,556.6484
0.1930,556.6484
0.1932,563.8139
0.1934,557.8442
0.1936,555.4525
0.1938,557.8442
0.1940,557.8442
0.1942,563.8139
0.1944,557.8442
0.1946,555.4525
0.1948,556.6484
0.1950,557.8442
0.1952,563.8139
0.1954,557.8442
0.1956,555.4525
0.1958,557.8442
0.1960,556.6484
0.1962,565.0097
0.1964,556.6484
0.1966,556.6484
0.1968,557.8442
0.1970,557.8442
0.1972,563.8139
0.1974,557.8442
0.1976,556.6484
0.1978,557.8442
0.1980,557.8442
0.1982,563.8139
0.1984,557.8442
0.1986,556.6484
0.1988,556.6484
0.1990,557.8442
0.1992,570.9842
0.1994,573.3711
0.1996,555.4525
0.1998,557.8442
0.2000,557.8442
0.2002,565.0097
0.2004,556.6484
0.2006,555.4525
0.2008,557.8442
0.2010,557.8442
0.2012,563.8139
0.2014,557.8442
0.2016,555.4525
0.2018,557.8442
0.2020,556.6484
0.2022,565.0097
0.2024,557.8442
0.2026,556.6484
0.2028,557.8442
0.2030,557.8442
0.2032,565.0097
0.2034,557.8442
0.2036,555.4525
0.2038,557.8442
0.2040,557.8442
0.2042,565.0097
0.2044,559.0401
0.2046,556.6484
0.2048,556.6484
0.2050,556.6484
0.2052,563.8139
0.2054,557.8442
0.2056,555.4525
0.2058,557.8442
0.2060,557.8442
0.2062,565.0097
0.2064,556.6484
0.2066,555.4525
0.2068,557.8442
0.2070,557.8442
0.2072,573.3711
0.2074,549.4828
0.2076,556.6484
0.2078,557.8442
0.2080,556.6484
0.2082,565.0097
0.2084,557.8442
0.2086,556.6484
0.2088,556.6484
0.2090,559.0401
0.2092,563.8139
0.2094,557.8442
0.2096,555.4525
0.2098,556.6484
0.2100,556.6484
0.2102,565.0097
0.2104,556.6484
0.2106,556.6484
0.2108,557.8442
0.2110,557.8442
0.2112,565.0097
0.2114,557.8442
0.2116,555.4525
0.2118,559.0401
0.2120,557.8442
0.2122,565.0097
0.2124,557.8442
0.2126,556.6484
0.2128,557.8442
0.2130,557.8442
0.2132,563.8139
0.2134,556.6484
0.2136,555.4525
0.2138,557.8442
0.2140,556.6484
0.2142,565.0097
0.2144,557.8442
0.2146,556.6484
0.2148,556.6484
0.2150,556.6484
0.2152,565.0097
0.2154,556.6484
0.2156,555.4525
0.2158,556.6484
0.2160,556.6484
0.2162,565.0097
0.2164,556.6484
0.2166,556.6484
0.2168,557.8442
0.2170,557.8442
0.2172,565.0097
0.2174,557.8442
0.2176,555.4525
0.2178,556.6484
0.2180,557.8442
0.2182,565.0097
0.2184,559.0401
0.2186,555.4525
0.2188,556.6484
0.2190,556.6484
0.2192,563.8139
0.2194,557.8442
0.2196,555.4525
0.2198,559.0401
0.2200,557.8442
0.2202,563.8139
0.2204,557.8442
0.2206,556.6484
0.2208,557.8442
0.2210,557.8442
0.2212,565.0097
0.2214,557.8442
0.2216,556.6484
0.2218,557.8442
0.2220,560.2311
0.2222,573.3711
0.2224,561.427
0.2226,557.8442
0.2228,557.8442
0.2230,556.6484
0.2232,565.0097
0.2234,559.0401
0.2236,555.4525
0.2238,557.8442
0.2240,557.8442
0.2242,565.0097
0.2244,557.8442
0.2246,556.6484
0.2248,557.8442
0.2250,557.8442
0.2252,573.3711
0.2254,548.287
0.2256,555.4525
0.2258,557.8442
0.2260,556.6484
0.2262,565.0097
0.2264,556.6484
0.2266,555.4525
0.2268,557.8442
0.2270,559.0401
0.2272,563.8139
0.2274,557.8442
0.2276,556.6484
0.2278,557.8442
0.2280,556.6484
0.2282,563.8139
0.2284,557.8442
0.2286,556.6484
0.2288,557.8442
0.2290,556.6484
0.2292,565.0097
0.2294,557.8442
0.2296,556.6484
0.2298,557.8442
0.2300,557.8442
0.2302,565.0097
0.2304,556.6484
0.2306,555.4525
0.2308,557.8442
0.2310,556.6484
0.2312,565.0097
0.2314,557.8442
0.2316,555.4525
0.2318,557.8442
0.2320,557.8442
0.2322,565.0097
0.2324,557.8442
0.2326,556.6484
0.2328,556.6484
0.2330,557.8442
0.2332,565.0097
0.2334,556.6484
0.2336,556.6484
0.2338,557.8442
0.2340,557.8442
0.2342,563.8139
0.2344,557.8442
0.2346,556.6484
0.2348,557.8442
0.2350,557.8442
0.2352,565.0097
0.2354,557.8442
0.2356,556.6484
0.2358,557.8442
0.2360,557.8442
0.2362,565.0097
0.2364,557.8442
0.2366,556.6484
0.2368,557.8442
0.2370,557.8442
0.2372,566.2056
0.2374,557.8442
0.2376,556.6484
0.2378,557.8442
0.2380,557.8442
0.2382,565.0097
0.2384,557.8442
0.2386,555.4525
0.2388,556.6484
0.2390,556.6484
0.2392,565.0097
0.2394,556.6484
0.2396,555.4525
0.2398,557.8442
0.2400,557.8442
0.2402,565.0097
0.2404,557.8442
0.2406,556.6484
0.2408,557.8442
0.2410,557.8442
0.2412,565.0097
0.2414,556.6484
0.2416,555.4525
0.2418,559.0401
0.2420,557.8442
0.2422,565.0097
0.2424,557.8442
0.2426,555.4525
0.2428,557.8442
0.2430,556.6484
0.2432,574.567
0.2434,548.287
0.2436,555.4525
0.2438,557.8442
0.2440,557.8442
0.2442,565.0097
0.2444,559.0401
0.2446,556.6484
0.2448,557.8442
0.2450,557.8442
0.2452,565.0097
0.2454,557.8442
0.2456,555.4525
0.2458,557.8442
0.2460,557.8442
0.2462,565.0097
0.2464,557.8442
0.2466,555.4525
0.2468,557.8442
0.2470,557.8442
0.2472,566.2056
0.2474,557.8442
0.2476,556.6484
0.2478,557.8442
0.2480,556.6484
0.2482,565.0097
0.2484,557.8442
0.2486,555.4525
0.2488,557.8442
0.2490,556.6484
0.2492,565.0097
0.2494,557.8442
0.2496,556.6484
0.2498,557.8442
0.2500,556.6484
0.2502,565.0097
0.2504,559.0401
0.2506,555.4525
0.2508,557.8442
0.2510,556.6484
0.2512,566.2056
0.2514,513.6457
0.2516,566.2056
0.2518,557.8442
0.2520,557.8442
0.2522,563.8139
0.2524,557.8442
0.2526,554.2615
0.2528,557.8442
0.2530,557.8442
0.2532,565.0097
0.2534,556.6484
0.2536,556.6484
0.2538,559.0401
0.2540,556.6484
0.2542,565.0097
0.2544,557.8442
0.2546,555.4525
0.2548,557.8442
0.2550,557.8442
0.2552,565.0097
0.2554,556.6484
0.2556,556.6484
0.2558,557.8442
0.2560,556.6484
0.2562,563.8139
0.2564,557.8442
0.2566,556.6484
0.2568,557.8442
0.2570,556.6484
0.2572,566.2056
0.2574,557.8442
0.2576,556.6484
0.2578,559.0401
0.2580,557.8442
0.2582,565.0097
0.2584,557.8442
0.2586,556.6484
0.2588,559.0401
0.2590,556.6484
0.2592,566.2056
0.2594,557.8442
0.2596,556.6484
0.2598,557.8442
0.2600,557.8442
0.2602,565.0097
0.2604,557.8442
0.2606,556.6484
0.2608,559.0401
0.2610,556.6484
0.2612,575.7629
0.2614,548.287
0.2616,556.6484
0.2618,557.8442
0.2620,557.8442
0.2622,565.0097
0.2624,557.8442
0.2626,555.4525
0.2628,557.8442
0.2630,557.8442
0.2632,565.0097
0.2634,557.8442
0.2636,556.6484
0.2638,557.8442
0.2640,557.8442
0.2642,566.2056
0.2644,557.8442
0.2646,556.6484
0.2648,557.8442
0.2650,556.6484
0.2652,565.0097
0.2654,559.0401
0.2656,556.6484
0.2658,557.8442
0.2660,557.8442
0.2662,565.0097
0.2664,557.8442
0.2666,556.6484
0.2668,559.0401
0.2670,556.6484
0.2672,566.2056
0.2674,556.6484
0.2676,556.6484
0.2678,557.8442
0.2680,557.8442
0.2682,565.0097
0.2684,557.8442
0.2686,556.6484
0.2688,557.8442
0.2690,557.8442
0.2692,566.2056
0.2694,557.8442
0.2696,555.4525
0.2698,557.8442
0.2700,557.8442
0.2702,565.0097
0.2704,557.8442
0.2706,556.6484
0.2708,557.8442
0.2710,556.6484
0.2712,565.0097
0.2714,557.8442
0.2716,555.4525
0.2718,557.8442
0.2720,556.6484
0.2722,565.0097
0.2724,556.6484
0.2726,555.4525
0.2728,557.8442
0.2730,557.8442
0.2732,565.0097
0.2734,556.6484
0.2736,555.4525
0.2738,557.8442
0.2740,557.8442
0.2742,563.8139
0.2744,557.8442
0.2746,556.6484
0.2748,557.8442
0.2750,556.6484
0.2752,565.0097
0.2754,557.8442
0.2756,555.4525
0.2758,557.8442
0.2760,557.8442
0.2762,565.0097
0.2764,557.8442
0.2766,556.6484
0.2768,559.0401
0.2770,556.6484
0.2772,565.0097
0.2774,556.6484
0.2776,556.6484
0.2778,557.8442
0.2780,556.6484
0.2782,565.0097
0.2784,559.0401
0.2786,556.6484
0.2788,559.0401
0.2790,556.6484
0.2792,574.567
0.2794,548.287
