Time (s),USB Avg Power (mW)
0.1250,554.5783
0.1252,553.3854
0.1254,560.5334
0.1256,552.1924
0.1258,554.5783
0.1260,554.5783
0.1262,554.5783
0.1264,560.5334
0.1266,553.3854
0.1268,553.3854
0.1270,554.5783
0.1272,553.3854
0.1274,560.5334
0.1276,552.1924
0.1278,553.3854
0.1280,554.5783
0.1282,554.5783
0.1284,560.5334
0.1286,552.1924
0.1288,553.3854
0.1290,554.5783
0.1292,553.3854
0.1294,560.5334
0.1296,552.1924
0.1298,553.3854
0.1300,554.5783
0.1302,553.3854
0.1304,559.3405
0.1306,552.1924
0.1308,553.3854
0.1310,553.3854
0.1312,553.3854
0.1314,559.3405
0.1316,551.0043
0.1318,553.3854
0.1320,553.3854
0.1322,552.1924
0.1324,559.3405
0.1326,552.1924
0.1328,554.5783
0.1330,562.9145
0.1332,554.5783
0.1334,562.9145
0.1336,552.1924
0.1338,553.3854
0.1340,553.3854
0.1342,552.1924
0.1344,559.3405
0.1346,553.3854
0.1348,552.1924
0.1350,552.1924
0.1352,561.7264
0.1354,549.8113
0.1356,551.0043
0.1358,552.1924
0.1360,552.1924
0.1362,552.1924
0.1364,558.1523
0.1366,552.1924
0.1368,554.5783
0.1370,553.3854
0.1372,552.1924
0.1374,559.3405
0.1376,551.0043
0.1378,553.3854
0.1380,552.1924
0.1382,552.1924
0.1384,558.1523
0.1386,551.0043
0.1388,552.1924
0.1390,552.1924
0.1392,552.1924
0.1394,560.5334
0.1396,551.0043
0.1398,552.1924
0.1400,553.3854
0.1402,552.1924
0.1404,560.5334
0.1406,551.0043
0.1408,552.1924
0.1410,553.3854
0.1412,553.3854
0.1414,559.3405
0.1416,552.1924
0.1418,552.1924
0.1420,553.3854
0.1422,553.3854
0.1424,559.3405
0.1426,552.1924
0.1428,552.1924
0.1430,553.3854
0.1432,553.3854
0.1434,560.5334
0.1436,552.1924
0.1438,553.3854
0.1440,553.3854
0.1442,554.5783
0.1444,560.5334
0.1446,553.3854
0.1448,554.5783
0.1450,553.3854
0.1452,554.5783
0.1454,560.5334
0.1456,553.3854
0.1458,554.5783
0.1460,554.5783
0.1462,553.3854
0.1464,561.7264
0.1466,553.3854
0.1468,554.5783
0.1470,554.5783
0.1472,554.5783
0.1474,561.7264
0.1476,553.3854
0.1478,553.3854
0.1480,553.3854
0.1482,554.5783
0.1484,560.5334
0.1486,553.3854
0.1488,553.3854
0.1490,553.3854
0.1492,553.3854
0.1494,560.5334
0.1496,552.1924
0.1498,552.1924
0.1500,552.1924
0.1502,554.5783
0.1504,559.3405
0.1506,551.0043
0.1508,553.3854
0.1510,553.3854
0.1512,552.1924
0.1514,560.5334
0.1516,552.1924
0.1518,552.1924
0.1520,553.3854
0.1522,553.3854
0.1524,560.5334
0.1526,552.1924
0.1528,553.3854
0.1530,553.3854
0.1532,562.9145
0.1534,549.8113
0.1536,551.0043
0.1538,553.3854
0.1540,552.1924
0.1542,552.1924
0.1544,559.3405
0.1546,551.0043
0.1548,552.1924
0.1550,552.1924
0.1552,552.1924
0.1554,558.1523
0.1556,552.1924
0.1558,553.3854
0.1560,552.1924
0.1562,552.1924
0.1564,559.3405
0.1566,552.1924
0.1568,553.3854
0.1570,552.1924
0.1572,552.1924
0.1574,559.3405
0.1576,551.0043
0.1578,552.1924
0.1580,552.1924
0.1582,554.5783
0.1584,559.3405
0.1586,551.0043
0.1588,553.3854
0.1590,552.1924
0.1592,553.3854
0.1594,559.3405
0.1596,551.0043
0.1598,552.1924
0.1600,553.3854
0.1602,552.1924
0.1604,559.3405
0.1606,552.1924
0.1608,553.3854
0.1610,552.1924
0.1612,552.1924
0.1614,559.3405
0.1616,551.0043
0.1618,553.3854
0.1620,552.1924
0.1622,553.3854
0.1624,560.5334
0.1626,552.1924
0.1628,553.3854
0.1630,553.3854
0.1632,553.3854
0.1634,560.5334
0.1636,552.1924
0.1638,554.5783
0.1640,553.3854
0.1642,554.5783
0.1644,560.5334
0.1646,553.3854
0.1648,553.3854
0.1650,553.3854
0.1652,554.5783
0.1654,561.7264
0.1656,553.3854
0.1658,554.5783
0.1660,554.5783
0.1662,554.5783
0.1664,561.7264
