Time (s),USB Avg Power (mW)
0.0500,558.9319
0.0502,558.9319
0.0504,558.9319
0.0506,566.108
0.0508,560.1288
0.0510,560.1288
0.0512,557.7401
0.0514,558.9319
0.0516,566.108
0.0518,558.9319
0.0520,558.9319
0.0522,557.7401
0.0524,558.9319
0.0526,566.108
0.0528,558.9319
0.0530,558.9319
0.0532,557.7401
0.0534,558.9319
0.0536,566.108
0.0538,558.9319
0.0540,558.9319
0.0542,556.5432
0.0544,557.7401
0.0546,566.108
0.0548,558.9319
0.0550,560.1288
0.0552,556.5432
0.0554,558.9319
0.0556,564.9112
0.0558,558.9319
0.0560,558.9319
0.0562,556.5432
0.0564,558.9319
0.0566,564.9112
0.0568,557.7401
0.0570,557.7401
0.0572,557.7401
0.0574,560.1288
0.0576,564.9112
0.0578,558.9319
0.0580,558.9319
0.0582,558.9319
0.0584,558.9319
0.0586,566.108
0.0588,557.7401
0.0590,558.9319
0.0592,557.7401
0.0594,560.1288
0.0596,564.9112
0.0598,560.1288
0.0600,558.9319
0.0602,557.7401
0.0604,558.9319
0.0606,566.108
0.0608,558.9319
0.0610,558.9319
0.0612,557.7401
0.0614,560.1288
0.0616,566.108
0.0618,558.9319
0.0620,558.9319
0.0622,557.7401
0.0624,558.9319
0.0626,566.108
0.0628,558.9319
0.0630,558.9319
0.0632,567.3049
0.0634,550.564
0.0636,564.9112
0.0638,560.1288
0.0640,558.9319
0.0642,557.7401
0.0644,586.4296
0.0646,582.8441
0.0648,688.0571
0.0650,855.4368
0.0652,908.0434
0.0654,906.8466
0.0656,911.629
0.0658,906.8466
0.0660,905.6547
0.0662,905.6547
0.0664,905.6547
0.0666,912.8258
0.0668,906.8466
0.0670,899.6754
0.0672,893.6962
0.0674,896.0898
0.0676,900.8722
0.0678,896.0898
0.0680,894.8929
0.0682,893.6962
0.0684,893.6962
0.0686,900.8722
0.0688,896.0898
0.0690,890.1105
0.0692,866.1984
0.0694,515.8903
0.0696,454.9156
0.0698,488.3925
0.0700,556.5432
0.0702,557.7401
0.0704,557.7401
0.0706,567.3049
0.0708,558.9319
0.0710,560.1288
0.0712,556.5432
0.0714,560.1288
0.0716,566.108
0.0718,558.9319
0.0720,558.9319
0.0722,558.9319
0.0724,558.9319
0.0726,566.108
0.0728,557.7401
0.0730,558.9319
0.0732,557.7401
0.0734,558.9319
0.0736,564.9112
0.0738,558.9319
0.0740,558.9319
0.0742,557.7401
0.0744,558.9319
0.0746,566.108
0.0748,558.9319
0.0750,560.1288
0.0752,558.9319
0.0754,558.9319
0.0756,566.108
0.0758,558.9319
0.0760,558.9319
0.0762,558.9319
0.0764,558.9319
0.0766,566.108
0.0768,558.9319
0.0770,560.1288
0.0772,557.7401
0.0774,558.9319
0.0776,564.9112
0.0778,558.9319
0.0780,558.9319
0.0782,558.9319
0.0784,558.9319
0.0786,566.108
0.0788,558.9319
0.0790,560.1288
0.0792,557.7401
0.0794,558.9319
0.0796,564.9112
0.0798,558.9319
0.0800,560.1288
0.0802,558.9319
0.0804,558.9319
0.0806,564.9112
0.0808,557.7401
0.0810,558.9319
0.0812,566.108
0.0814,550.564
0.0816,566.108
0.0818,558.9319
0.0820,558.9319
0.0822,557.7401
0.0824,558.9319
0.0826,564.9112
0.0828,558.9319
0.0830,558.9319
0.0832,557.7401
0.0834,558.9319
0.0836,564.9112
0.0838,558.9319
0.0840,558.9319
0.0842,557.7401
0.0844,558.9319
0.0846,566.108
0.0848,558.9319
0.0850,558.9319
0.0852,557.7401
0.0854,560.1288
0.0856,566.108
0.0858,558.9319
0.0860,560.1288
0.0862,557.7401
0.0864,558.9319
0.0866,566.108
0.0868,560.1288
0.0870,558.9319
0.0872,557.7401
0.0874,558.9319
0.0876,567.3049
0.0878,558.9319
0.0880,560.1288
0.0882,557.7401
0.0884,558.9319
0.0886,567.3049
0.0888,558.9319
0.0890,560.1288
0.0892,557.7401
0.0894,558.9319
0.0896,566.108
0.0898,560.1288
0.0900,558.9319
0.0902,557.7401
0.0904,558.9319
0.0906,566.108
0.0908,558.9319
0.0910,558.9319
0.0912,560.1288
0.0914,560.1288
0.0916,566.108
0.0918,558.9319
0.0920,558.9319
0.0922,557.7401
0.0924,558.9319
0.0926,566.108
0.0928,558.9319
0.0930,560.1288
0.0932,557.7401
0.0934,558.9319
0.0936,567.3049
0.0938,558.9319
0.0940,560.1288
0.0942,557.7401
0.0944,558.9319
0.0946,564.9112
0.0948,558.9319
0.0950,557.7401
0.0952,557.7401
0.0954,558.9319
0.0956,564.9112
0.0958,558.9319
0.0960,558.9319
0.0962,557.7401
0.0964,558.9319
0.0966,566.108
0.0968,558.9319
0.0970,558.9319
0.0972,557.7401
0.0974,558.9319
0.0976,564.9112
0.0978,558.9319
0.0980,560.1288
0.0982,557.7401
0.0984,558.9319
0.0986,564.9112
0.0988,558.9319
0.0990,558.9319
0.0992,567.3049
0.0994,550.564
0.0996,564.9112
0.0998,558.9319
0.1000,560.1288
0.1002,558.9319
0.1004,558.9319
0.1006,566.108
0.1008,558.9319
0.1010,558.9319
0.1012,557.7401
0.1014,557.7401
0.1016,564.9112
0.1018,560.1288
0.1020,558.9319
0.1022,558.9319
0.1024,557.7401
0.1026,566.108
0.1028,558.9319
0.1030,560.1288
0.1032,557.7401
0.1034,558.9319
0.1036,566.108
0.1038,558.9319
0.1040,560.1288
0.1042,557.7401
0.1044,558.9319
0.1046,566.108
0.1048,558.9319
0.1050,558.9319
0.1052,557.7401
0.1054,558.9319
0.1056,564.9112
0.1058,558.9319
0.1060,560.1288
0.1062,556.5432
0.1064,558.9319
0.1066,566.108
0.1068,558.9319
0.1070,560.1288
0.1072,557.7401
0.1074,558.9319
0.1076,566.108
0.1078,558.9319
0.1080,558.9319
0.1082,557.7401
0.1084,557.7401
0.1086,536.2167
0.1088,573.2792
0.1090,560.1288
0.1092,557.7401
0.1094,560.1288
0.1096,597.1913
0.1098,561.3256
0.1100,560.1288
0.1102,558.9319
0.1104,560.1288
0.1106,566.108
0.1108,560.1288
0.1110,558.9319
0.1112,557.7401
0.1114,558.9319
0.1116,564.9112
0.1118,560.1288
0.1120,560.1288
0.1122,558.9319
0.1124,558.9319
0.1126,566.108
0.1128,558.9319
0.1130,558.9319
0.1132,557.7401
0.1134,558.9319
0.1136,566.108
0.1138,558.9319
0.1140,558.9319
0.1142,557.7401
0.1144,558.9319
0.1146,566.108
0.1148,558.9319
0.1150,558.9319
0.1152,557.7401
0.1154,558.9319
0.1156,566.108
0.1158,558.9319
0.1160,560.1288
0.1162,558.9319
0.1164,558.9319
0.1166,567.3049
0.1168,560.1288
0.1170,558.9319
0.1172,566.108
0.1174,550.564
0.1176,564.9112
0.1178,557.7401
0.1180,560.1288
0.1182,557.7401
0.1184,557.7401
0.1186,567.3049
0.1188,558.9319
0.1190,558.9319
0.1192,557.7401
0.1194,558.9319
0.1196,566.108
0.1198,558.9319
0.1200,560.1288
0.1202,556.5432
0.1204,558.9319
0.1206,566.108
0.1208,560.1288
0.1210,558.9319
0.1212,556.5432
0.1214,558.9319
0.1216,566.108
0.1218,558.9319
0.1220,558.9319
0.1222,556.5432
0.1224,560.1288
0.1226,566.108
0.1228,560.1288
0.1230,558.9319
0.1232,557.7401
0.1234,560.1288
0.1236,566.108
0.1238,557.7401
0.1240,560.1288
0.1242,558.9319
0.1244,558.9319
0.1246,564.9112
0.1248,560.1288
0.1250,560.1288
0.1252,558.9319
0.1254,558.9319
0.1256,564.9112
0.1258,560.1288
0.1260,558.9319
0.1262,557.7401
0.1264,558.9319
0.1266,566.108
0.1268,557.7401
0.1270,558.9319
0.1272,557.7401
0.1274,558.9319
0.1276,566.108
0.1278,558.9319
0.1280,560.1288
0.1282,556.5432
0.1284,558.9319
0.1286,566.108
0.1288,557.7401
0.1290,557.7401
0.1292,558.9319
0.1294,560.1288
0.1296,567.3049
0.1298,558.9319
0.1300,560.1288
0.1302,557.7401
0.1304,558.9319
0.1306,566.108
0.1308,558.9319
0.1310,560.1288
0.1312,557.7401
0.1314,558.9319
0.1316,566.108
0.1318,558.9319
0.1320,560.1288
0.1322,558.9319
0.1324,558.9319
0.1326,566.108
0.1328,558.9319
0.1330,558.9319
0.1332,557.7401
0.1334,560.1288
0.1336,567.3049
0.1338,558.9319
0.1340,558.9319
0.1342,557.7401
0.1344,558.9319
0.1346,566.108
0.1348,558.9319
0.1350,560.1288
0.1352,567.3049
0.1354,549.3671
0.1356,566.108
0.1358,558.9319
0.1360,560.1288
0.1362,558.9319
0.1364,560.1288
0.1366,564.9112
0.1368,558.9319
0.1370,558.9319
0.1372,557.7401
0.1374,558.9319
0.1376,567.3049
0.1378,557.7401
0.1380,558.9319
0.1382,557.7401
0.1384,558.9319
0.1386,566.108
0.1388,560.1288
0.1390,558.9319
0.1392,558.9319
0.1394,557.7401
0.1396,567.3049
0.1398,557.7401
0.1400,561.3256
0.1402,557.7401
0.1404,558.9319
0.1406,566.108
0.1408,558.9319
0.1410,558.9319
0.1412,557.7401
0.1414,558.9319
0.1416,567.3049
0.1418,558.9319
0.1420,558.9319
0.1422,557.7401
0.1424,558.9319
0.1426,566.108
0.1428,558.9319
0.1430,558.9319
0.1432,558.9319
0.1434,558.9319
0.1436,566.108
0.1438,558.9319
0.1440,560.1288
0.1442,557.7401
0.1444,558.9319
0.1446,566.108
0.1448,560.1288
0.1450,558.9319
0.1452,558.9319
0.1454,560.1288
0.1456,566.108
0.1458,558.9319
0.1460,558.9319
0.1462,557.7401
0.1464,558.9319
0.1466,566.108
0.1468,558.9319
0.1470,558.9319
0.1472,558.9319
0.1474,558.9319
0.1476,564.9112
0.1478,558.9319
0.1480,560.1288
0.1482,557.7401
0.1484,558.9319
0.1486,564.9112
0.1488,560.1288
0.1490,560.1288
0.1492,557.7401
0.1494,560.1288
0.1496,566.108
0.1498,558.9319
0.1500,558.9319
0.1502,558.9319
0.1504,558.9319
0.1506,564.9112
0.1508,560.1288
0.1510,558.9319
0.1512,558.9319
0.1514,558.9319
0.1516,567.3049
0.1518,558.9319
0.1520,560.1288
0.1522,556.5432
0.1524,558.9319
0.1526,566.108
0.1528,558.9319
0.1530,558.9319
0.1532,567.3049
0.1534,549.3671
0.1536,566.108
0.1538,557.7401
0.1540,558.9319
0.1542,557.7401
0.1544,558.9319
0.1546,564.9112
0.1548,558.9319
0.1550,558.9319
0.1552,558.9319
0.1554,558.9319
0.1556,566.108
0.1558,558.9319
0.1560,560.1288
0.1562,557.7401
0.1564,558.9319
0.1566,564.9112
0.1568,560.1288
0.1570,558.9319
0.1572,558.9319
0.1574,560.1288
0.1576,566.108
0.1578,560.1288
0.1580,558.9319
0.1582,558.9319
0.1584,558.9319
0.1586,564.9112
0.1588,558.9319
0.1590,558.9319
0.1592,557.7401
0.1594,561.3256
0.1596,575.6729
0.1598,562.5225
0.1600,563.7144
0.1602,556.5432
0.1604,560.1288
0.1606,566.108
0.1608,560.1288
0.1610,558.9319
0.1612,558.9319
0.1614,558.9319
0.1616,564.9112
0.1618,560.1288
0.1620,558.9319
0.1622,557.7401
0.1624,558.9319
0.1626,566.108
0.1628,558.9319
0.1630,558.9319
0.1632,558.9319
0.1634,557.7401
0.1636,566.108
0.1638,560.1288
0.1640,558.9319
0.1642,557.7401
0.1644,560.1288
0.1646,564.9112
0.1648,558.9319
0.1650,558.9319
0.1652,557.7401
0.1654,558.9319
0.1656,566.108
0.1658,560.1288
0.1660,560.1288
0.1662,557.7401
0.1664,558.9319
0.1666,566.108
0.1668,560.1288
0.1670,558.9319
0.1672,557.7401
0.1674,558.9319
0.1676,566.108
0.1678,558.9319
0.1680,558.9319
0.1682,557.7401
0.1684,558.9319
0.1686,564.9112
0.1688,560.1288
0.1690,558.9319
0.1692,558.9319
0.1694,558.9319
0.1696,566.108
0.1698,558.9319
0.1700,558.9319
0.1702,557.7401
0.1704,560.1288
0.1706,566.108
0.1708,560.1288
0.1710,560.1288
0.1712,567.3049
0.1714,550.564
0.1716,564.9112
0.1718,558.9319
0.1720,558.9319
0.1722,558.9319
0.1724,558.9319
0.1726,566.108
0.1728,558.9319
0.1730,558.9319
0.1732,557.7401
0.1734,557.7401
0.1736,564.9112
0.1738,558.9319
0.1740,560.1288
0.1742,557.7401
0.1744,557.7401
0.1746,564.9112
0.1748,558.9319
0.1750,558.9319
0.1752,556.5432
0.1754,558.9319
0.1756,566.108
0.1758,558.9319
0.1760,558.9319
0.1762,556.5432
0.1764,560.1288
0.1766,566.108
0.1768,560.1288
0.1770,557.7401
0.1772,558.9319
0.1774,557.7401
0.1776,564.9112
0.1778,558.9319
0.1780,558.9319
0.1782,555.3464
0.1784,558.9319
0.1786,566.108
0.1788,558.9319
0.1790,558.9319
0.1792,558.9319
0.1794,558.9319
0.1796,566.108
0.1798,558.9319
0.1800,558.9319
0.1802,557.7401
0.1804,560.1288
0.1806,564.9112
0.1808,558.9319
0.1810,557.7401
0.1812,557.7401
0.1814,558.9319
0.1816,566.108
0.1818,560.1288
0.1820,558.9319
0.1822,557.7401
0.1824,558.9319
0.1826,564.9112
0.1828,558.9319
0.1830,558.9319
0.1832,558.9319
0.1834,558.9319
0.1836,564.9112
0.1838,557.7401
0.1840,560.1288
0.1842,557.7401
0.1844,558.9319
0.1846,566.108
0.1848,560.1288
0.1850,558.9319
0.1852,557.7401
0.1854,558.9319
0.1856,564.9112
0.1858,558.9319
0.1860,557.7401
0.1862,557.7401
0.1864,560.1288
0.1866,545.7816
0.1868,580.4553
0.1870,560.1288
0.1872,557.7401
0.1874,558.9319
0.1876,566.108
0.1878,558.9319
0.1880,560.1288
0.1882,557.7401
0.1884,558.9319
0.1886,566.108
0.1888,560.1288
0.1890,558.9319
0.1892,567.3049
0.1894,549.3671
0.1896,564.9112
0.1898,558.9319
0.1900,560.1288
0.1902,557.7401
0.1904,558.9319
0.1906,566.108
0.1908,558.9319
0.1910,558.9319
0.1912,557.7401
0.1914,558.9319
0.1916,566.108
0.1918,558.9319
0.1920,558.9319
0.1922,556.5432
0.1924,558.9319
0.1926,564.9112
0.1928,558.9319
0.1930,558.9319
0.1932,557.7401
0.1934,558.9319
0.1936,566.108
0.1938,558.9319
0.1940,558.9319
0.1942,557.7401
0.1944,558.9319
0.1946,564.9112
0.1948,558.9319
0.1950,558.9319
0.1952,558.9319
0.1954,558.9319
0.1956,566.108
0.1958,558.9319
0.1960,557.7401
0.1962,557.7401
0.1964,560.1288
0.1966,564.9112
0.1968,560.1288
0.1970,558.9319
0.1972,558.9319
0.1974,558.9319
0.1976,564.9112
0.1978,560.1288
0.1980,558.9319
0.1982,557.7401
0.1984,560.1288
0.1986,566.108
0.1988,558.9319
0.1990,558.9319
0.1992,557.7401
0.1994,558.9319
0.1996,566.108
0.1998,558.9319
0.2000,558.9319
0.2002,557.7401
0.2004,558.9319
0.2006,566.108
0.2008,558.9319
0.2010,560.1288
0.2012,557.7401
0.2014,558.9319
0.2016,566.108
0.2018,560.1288
0.2020,558.9319
0.2022,557.7401
0.2024,558.9319
0.2026,564.9112
0.2028,560.1288
0.2030,558.9319
0.2032,558.9319
0.2034,558.9319
0.2036,566.108
0.2038,560.1288
0.2040,558.9319
0.2042,557.7401
0.2044,560.1288
0.2046,566.108
0.2048,560.1288
0.2050,558.9319
0.2052,558.9319
0.2054,558.9319
0.2056,564.9112
0.2058,560.1288
0.2060,558.9319
0.2062,557.7401
0.2064,560.1288
0.2066,566.108
0.2068,558.9319
0.2070,560.1288
0.2072,566.108
0.2074,550.564
0.2076,566.108
0.2078,560.1288
0.2080,558.9319
0.2082,557.7401
0.2084,560.1288
0.2086,586.4296
0.2088,562.5225
0.2090,558.9319
0.2092,558.9319
0.2094,558.9319
0.2096,586.4296
0.2098,561.3256
0.2100,558.9319
0.2102,557.7401
0.2104,560.1288
0.2106,564.9112
0.2108,560.1288
0.2110,558.9319
0.2112,558.9319
0.2114,558.9319
0.2116,564.9112
0.2118,558.9319
0.2120,557.7401
0.2122,558.9319
0.2124,560.1288
0.2126,566.108
0.2128,560.1288
0.2130,560.1288
0.2132,557.7401
0.2134,558.9319
0.2136,564.9112
0.2138,558.9319
0.2140,558.9319
0.2142,557.7401
0.2144,558.9319
0.2146,566.108
0.2148,560.1288
0.2150,558.9319
0.2152,558.9319
0.2154,558.9319
0.2156,564.9112
0.2158,560.1288
0.2160,560.1288
0.2162,558.9319
0.2164,560.1288
0.2166,566.108
0.2168,560.1288
0.2170,557.7401
0.2172,557.7401
0.2174,560.1288
0.2176,564.9112
0.2178,558.9319
0.2180,558.9319
0.2182,556.5432
0.2184,560.1288
0.2186,564.9112
0.2188,558.9319
0.2190,558.9319
0.2192,557.7401
0.2194,560.1288
0.2196,566.108
0.2198,563.7144
0.2200,568.4968
0.2202,557.7401
0.2204,558.9319
0.2206,564.9112
0.2208,558.9319
0.2210,558.9319
0.2212,557.7401
0.2214,558.9319
0.2216,566.108
0.2218,560.1288
0.2220,560.1288
0.2222,557.7401
0.2224,558.9319
0.2226,566.108
0.2228,560.1288
0.2230,558.9319
0.2232,557.7401
0.2234,558.9319
0.2236,566.108
0.2238,560.1288
0.2240,557.7401
0.2242,557.7401
0.2244,558.9319
0.2246,566.108
0.2248,558.9319
0.2250,558.9319
0.2252,567.3049
0.2254,549.3671
0.2256,564.9112
0.2258,560.1288
0.2260,558.9319
0.2262,557.7401
0.2264,560.1288
0.2266,564.9112
0.2268,560.1288
0.2270,558.9319
0.2272,557.7401
0.2274,558.9319
0.2276,566.108
0.2278,558.9319
0.2280,558.9319
0.2282,558.9319
0.2284,558.9319
0.2286,564.9112
0.2288,558.9319
0.2290,560.1288
0.2292,556.5432
0.2294,558.9319
0.2296,566.108
0.2298,560.1288
0.2300,558.9319
0.2302,557.7401
0.2304,558.9319
0.2306,564.9112
0.2308,560.1288
0.2310,558.9319
0.2312,557.7401
0.2314,558.9319
0.2316,564.9112
0.2318,558.9319
0.2320,558.9319
0.2322,557.7401
0.2324,560.1288
0.2326,566.108
0.2328,558.9319
0.2330,558.9319
0.2332,557.7401
0.2334,558.9319
0.2336,566.108
0.2338,557.7401
0.2340,558.9319
0.2342,556.5432
0.2344,560.1288
0.2346,566.108
0.2348,558.9319
0.2350,558.9319
0.2352,557.7401
0.2354,558.9319
0.2356,566.108
0.2358,558.9319
0.2360,558.9319
0.2362,558.9319
0.2364,560.1288
0.2366,564.9112
0.2368,560.1288
0.2370,558.9319
0.2372,558.9319
0.2374,558.9319
0.2376,566.108
0.2378,560.1288
0.2380,558.9319
0.2382,557.7401
0.2384,560.1288
0.2386,564.9112
0.2388,560.1288
0.2390,558.9319
0.2392,557.7401
0.2394,557.7401
0.2396,564.9112
0.2398,558.9319
0.2400,560.1288
0.2402,556.5432
0.2404,560.1288
0.2406,566.108
0.2408,558.9319
0.2410,560.1288
0.2412,557.7401
0.2414,558.9319
0.2416,564.9112
0.2418,558.9319
0.2420,558.9319
0.2422,557.7401
0.2424,560.1288
0.2426,564.9112
0.2428,560.1288
0.2430,558.9319
0.2432,568.4968
0.2434,550.564
0.2436,566.108
0.2438,558.9319
0.2440,558.9319
0.2442,557.7401
0.2444,560.1288
0.2446,566.108
0.2448,558.9319
0.2450,558.9319
0.2452,557.7401
0.2454,560.1288
0.2456,564.9112
0.2458,560.1288
0.2460,560.1288
0.2462,557.7401
0.2464,560.1288
0.2466,564.9112
0.2468,558.9319
0.2470,558.9319
0.2472,557.7401
0.2474,558.9319
0.2476,566.108
0.2478,560.1288
0.2480,558.9319
0.2482,558.9319
0.2484,558.9319
0.2486,564.9112
0.2488,560.1288
0.2490,558.9319
0.2492,558.9319
0.2494,562.5225
0.2496,576.8648
0.2498,563.7144
0.2500,561.3256
0.2502,556.5432
0.2504,560.1288
0.2506,566.108
0.2508,560.1288
0.2510,558.9319
0.2512,558.9319
0.2514,558.9319
0.2516,566.108
0.2518,558.9319
0.2520,558.9319
0.2522,556.5432
0.2524,558.9319
0.2526,566.108
0.2528,557.7401
0.2530,560.1288
0.2532,558.9319
0.2534,558.9319
0.2536,566.108
0.2538,560.1288
0.2540,558.9319
0.2542,557.7401
0.2544,558.9319
0.2546,564.9112
0.2548,558.9319
0.2550,558.9319
0.2552,556.5432
0.2554,558.9319
0.2556,564.9112
0.2558,558.9319
0.2560,558.9319
0.2562,557.7401
0.2564,558.9319
0.2566,566.108
0.2568,558.9319
0.2570,558.9319
0.2572,556.5432
0.2574,558.9319
0.2576,566.108
0.2578,558.9319
0.2580,558.9319
0.2582,556.5432
0.2584,558.9319
0.2586,566.108
0.2588,558.9319
0.2590,560.1288
0.2592,557.7401
0.2594,560.1288
0.2596,566.108
0.2598,558.9319
0.2600,558.9319
0.2602,557.7401
0.2604,558.9319
0.2606,564.9112
0.2608,560.1288
0.2610,558.9319
0.2612,564.9112
0.2614,550.564
0.2616,564.9112
0.2618,558.9319
0.2620,558.9319
0.2622,557.7401
0.2624,558.9319
0.2626,564.9112
0.2628,558.9319
0.2630,558.9319
0.2632,557.7401
0.2634,558.9319
0.2636,566.108
0.2638,558.9319
0.2640,558.9319
0.2642,556.5432
0.2644,558.9319
0.2646,566.108
0.2648,558.9319
0.2650,558.9319
0.2652,557.7401
0.2654,560.1288
0.2656,566.108
0.2658,560.1288
0.2660,558.9319
0.2662,558.9319
0.2664,558.9319
0.2666,566.108
0.2668,560.1288
0.2670,560.1288
0.2672,557.7401
0.2674,558.9319
0.2676,566.108
0.2678,558.9319
0.2680,558.9319
0.2682,558.9319
0.2684,558.9319
0.2686,566.108
0.2688,558.9319
0.2690,578.0616
0.2692,557.7401
0.2694,592.4089
0.2696,689.254
0.2698,855.4368
0.2700,905.6547
0.2702,905.6547
0.2704,906.8466
0.2706,911.629
0.2708,908.0434
0.2710,905.6547
0.2712,905.6547
0.2714,906.8466
0.2716,910.437
0.2718,902.0641
0.2720,894.8929
0.2722,893.6962
0.2724,894.8929
0.2726,900.8722
0.2728,897.2817
0.2730,896.0898
0.2732,894.8929
0.2734,894.8929
0.2736,899.6754
0.2738,892.4993
0.2740,857.8304
0.2742,604.3674
0.2744,442.9621
0.2746,468.071
0.2748,562.5225
0.2750,558.9319
0.2752,557.7401
0.2754,558.9319
0.2756,567.3049
0.2758,558.9319
0.2760,560.1288
0.2762,557.7401
0.2764,560.1288
0.2766,566.108
0.2768,558.9319
0.2770,558.9319
0.2772,558.9319
0.2774,558.9319
0.2776,566.108
0.2778,558.9319
0.2780,558.9319
0.2782,557.7401
0.2784,557.7401
0.2786,566.108
0.2788,558.9319
0.2790,560.1288
0.2792,566.108
0.2794,549.3671
0.2796,566.108
0.2798,560.1288
0.2800,558.9319
0.2802,557.7401
0.2804,558.9319
0.2806,566.108
0.2808,558.9319
0.2810,558.9319
0.2812,557.7401
0.2814,560.1288
0.2816,564.9112
0.2818,558.9319
0.2820,558.9319
0.2822,558.9319
0.2824,558.9319
