Time (s),USB Avg Power (mW)
0.1348,557.6299
0.1350,558.8217
0.1352,567.1884
0.1354,556.4333
0.1356,558.8217
0.1358,558.8217
0.1360,558.8217
0.1362,560.0184
0.1364,565.9967
0.1366,560.0184
0.1368,557.6299
0.1370,558.8217
0.1372,558.8217
0.1374,565.9967
0.1376,558.8217
0.1378,557.6299
0.1380,558.8217
0.1382,558.8217
0.1384,565.9967
0.1386,560.0184
0.1388,557.6299
0.1390,558.8217
0.1392,560.0184
0.1394,567.1884
0.1396,560.0184
0.1398,558.8217
0.1400,558.8217
0.1402,560.0184
0.1404,569.5817
0.1406,546.87
0.1408,557.6299
0.1410,558.8217
0.1412,558.8217
0.1414,565.9967
0.1416,558.8217
0.1418,558.8217
0.1420,558.8217
0.1422,560.0184
0.1424,565.9967
0.1426,561.215
0.1428,558.8217
0.1430,558.8217
0.1432,558.8217
0.1434,565.9967
0.1436,558.8217
0.1438,558.8217
0.1440,558.8217
0.1442,560.0184
0.1444,567.1884
0.1446,560.0184
0.1448,558.8217
0.1450,558.8217
0.1452,557.6299
0.1454,565.9967
0.1456,560.0184
0.1458,558.8217
0.1460,557.6299
0.1462,558.8217
0.1464,565.9967
0.1466,560.0184
0.1468,558.8217
0.1470,558.8217
0.1472,558.8217
0.1474,567.1884
0.1476,558.8217
0.1478,557.6299
0.1480,558.8217
0.1482,558.8217
0.1484,567.1884
0.1486,560.0184
0.1488,557.6299
0.1490,558.8217
0.1492,558.8217
0.1494,565.9967
0.1496,560.0184
0.1498,558.8217
0.1500,558.8217
0.1502,560.0184
0.1504,567.1884
0.1506,560.0184
0.1508,558.8217
0.1510,558.8217
0.1512,560.0184
0.1514,565.9967
0.1516,558.8217
0.1518,557.6299
0.1520,558.8217
0.1522,558.8217
0.1524,567.1884
0.1526,560.0184
0.1528,558.8217
0.1530,558.8217
0.1532,567.1884
0.1534,557.6299
0.1536,558.8217
0.1538,557.6299
0.1540,557.6299
0.1542,560.0184
0.1544,565.9967
0.1546,561.215
0.1548,558.8217
0.1550,558.8217
0.1552,558.8217
0.1554,567.1884
0.1556,558.8217
0.1558,558.8217
0.1560,557.6299
0.1562,560.0184
0.1564,565.9967
0.1566,560.0184
0.1568,557.6299
0.1570,558.8217
0.1572,558.8217
0.1574,567.1884
0.1576,560.0184
0.1578,557.6299
0.1580,558.8217
0.1582,560.0184
0.1584,565.9967
0.1586,560.0184
0.1588,557.6299
0.1590,557.6299
0.1592,558.8217
0.1594,567.1884
0.1596,560.0184
0.1598,558.8217
0.1600,558.8217
0.1602,560.0184
0.1604,565.9967
0.1606,560.0184
0.1608,558.8217
0.1610,558.8217
0.1612,558.8217
0.1614,567.1884
0.1616,560.0184
0.1618,558.8217
0.1620,558.8217
0.1622,560.0184
0.1624,567.1884
0.1626,558.8217
0.1628,557.6299
0.1630,558.8217
0.1632,558.8217
0.1634,567.1884
0.1636,558.8217
0.1638,558.8217
0.1640,557.6299
0.1642,558.8217
0.1644,565.9967
0.1646,558.8217
0.1648,557.6299
0.1650,558.8217
0.1652,560.0184
0.1654,567.1884
0.1656,558.8217
0.1658,557.6299
0.1660,558.8217
0.1662,560.0184
0.1664,567.1884
0.1666,558.8217
0.1668,557.6299
0.1670,558.8217
0.1672,560.0184
0.1674,565.9967
0.1676,558.8217
0.1678,558.8217
0.1680,558.8217
0.1682,560.0184
0.1684,567.1884
0.1686,560.0184
0.1688,558.8217
0.1690,557.6299
0.1692,558.8217
0.1694,567.1884
0.1696,558.8217
0.1698,558.8217
0.1700,558.8217
0.1702,561.215
0.1704,567.1884
0.1706,560.0184
0.1708,558.8217
0.1710,558.8217
0.1712,568.3851
0.1714,557.6299
0.1716,560.0184
0.1718,557.6299
0.1720,557.6299
0.1722,558.8217
0.1724,565.9967
0.1726,558.8217
0.1728,558.8217
0.1730,560.0184
0.1732,558.8217
0.1734,567.1884
0.1736,558.8217
0.1738,558.8217
0.1740,558.8217
0.1742,560.0184
0.1744,567.1884
0.1746,558.8217
0.1748,558.8217
0.1750,558.8217
0.1752,558.8217
0.1754,565.9967
0.1756,560.0184
0.1758,557.6299
0.1760,558.8217
0.1762,560.0184
0.1764,565.9967
0.1766,558.8217
0.1768,558.8217
0.1770,558.8217
0.1772,560.0184
0.1774,565.9967
0.1776,558.8217
0.1778,557.6299
0.1780,558.8217
0.1782,558.8217
0.1784,567.1884
0.1786,558.8217
0.1788,557.6299
0.1790,558.8217
0.1792,560.0184
0.1794,565.9967
0.1796,558.8217
0.1798,557.6299
0.1800,558.8217
0.1802,560.0184
0.1804,565.9967
0.1806,558.8217
0.1808,557.6299
0.1810,558.8217
0.1812,558.8217
0.1814,565.9967
0.1816,558.8217
0.1818,557.6299
0.1820,558.8217
0.1822,560.0184
0.1824,565.9967
0.1826,580.3369
0.1828,557.6299
0.1830,558.8217
0.1832,558.8217
0.1834,565.9967
0.1836,580.3369
0.1838,557.6299
0.1840,558.8217
0.1842,558.8217
0.1844,565.9967
0.1846,560.0184
0.1848,558.8217
0.1850,557.6299
0.1852,558.8217
0.1854,565.9967
0.1856,557.6299
0.1858,558.8217
0.1860,558.8217
0.1862,558.8217
0.1864,565.9967
0.1866,558.8217
0.1868,558.8217
0.1870,558.8217
