Time (s),USB Avg Power (mW)
0.1386,558.5563
0.1388,558.5563
0.1390,557.3591
0.1392,558.5563
0.1394,564.5374
0.1396,559.7535
0.1398,558.5563
0.1400,556.1619
0.1402,558.5563
0.1404,564.5374
0.1406,558.5563
0.1408,558.5563
0.1410,557.3591
0.1412,558.5563
0.1414,566.9268
0.1416,568.124
0.1418,560.9506
0.1420,560.9506
0.1422,557.3591
0.1424,566.9268
0.1426,557.3591
0.1428,558.5563
0.1430,557.3591
0.1432,558.5563
0.1434,583.6729
0.1436,562.1429
0.1438,558.5563
0.1440,557.3591
0.1442,558.5563
0.1444,565.7346
0.1446,558.5563
0.1448,558.5563
0.1450,557.3591
0.1452,558.5563
0.1454,565.7346
0.1456,558.5563
0.1458,558.5563
0.1460,558.5563
0.1462,558.5563
0.1464,564.5374
0.1466,559.7535
0.1468,558.5563
0.1470,557.3591
0.1472,559.7535
0.1474,564.5374
0.1476,559.7535
0.1478,558.5563
0.1480,557.3591
0.1482,558.5563
0.1484,564.5374
0.1486,558.5563
0.1488,557.3591
0.1490,557.3591
0.1492,558.5563
0.1494,564.5374
0.1496,558.5563
0.1498,558.5563
0.1500,557.3591
0.1502,557.3591
0.1504,565.7346
0.1506,558.5563
0.1508,558.5563
0.1510,557.3591
0.1512,559.7535
0.1514,564.5374
0.1516,559.7535
0.1518,558.5563
0.1520,557.3591
0.1522,557.3591
0.1524,564.5374
0.1526,557.3591
0.1528,558.5563
0.1530,556.1619
0.1532,568.124
0.1534,556.1619
0.1536,558.5563
0.1538,558.5563
0.1540,557.3591
0.1542,558.5563
0.1544,564.5374
0.1546,558.5563
0.1548,558.5563
0.1550,557.3591
0.1552,558.5563
0.1554,564.5374
0.1556,558.5563
0.1558,559.7535
0.1560,557.3591
0.1562,558.5563
0.1564,565.7346
0.1566,558.5563
0.1568,558.5563
0.1570,558.5563
0.1572,558.5563
0.1574,564.5374
0.1576,559.7535
0.1578,558.5563
0.1580,557.3591
0.1582,558.5563
0.1584,564.5374
0.1586,558.5563
0.1588,558.5563
0.1590,556.1619
0.1592,558.5563
0.1594,564.5374
0.1596,557.3591
0.1598,559.7535
0.1600,558.5563
0.1602,558.5563
0.1604,565.7346
0.1606,557.3591
0.1608,558.5563
0.1610,557.3591
0.1612,560.9506
0.1614,564.5374
0.1616,558.5563
0.1618,558.5563
0.1620,557.3591
0.1622,558.5563
0.1624,564.5374
0.1626,558.5563
0.1628,557.3591
0.1630,557.3591
0.1632,558.5563
0.1634,565.7346
0.1636,559.7535
0.1638,558.5563
0.1640,557.3591
0.1642,559.7535
0.1644,564.5374
0.1646,558.5563
0.1648,559.7535
0.1650,556.1619
0.1652,559.7535
0.1654,565.7346
0.1656,558.5563
0.1658,558.5563
0.1660,557.3591
0.1662,558.5563
0.1664,565.7346
0.1666,558.5563
0.1668,559.7535
0.1670,557.3591
0.1672,560.9506
0.1674,564.5374
0.1676,558.5563
0.1678,559.7535
0.1680,557.3591
0.1682,559.7535
0.1684,566.9268
0.1686,559.7535
0.1688,558.5563
0.1690,556.1619
0.1692,559.7535
0.1694,564.5374
0.1696,558.5563
0.1698,557.3591
0.1700,557.3591
0.1702,558.5563
0.1704,564.5374
0.1706,558.5563
0.1708,558.5563
0.1710,557.3591
0.1712,568.124
0.1714,556.1619
0.1716,559.7535
0.1718,557.3591
0.1720,558.5563
0.1722,558.5563
0.1724,564.5374
0.1726,558.5563
0.1728,558.5563
0.1730,557.3591
0.1732,559.7535
0.1734,564.5374
0.1736,559.7535
0.1738,558.5563
0.1740,558.5563
0.1742,558.5563
0.1744,566.9268
0.1746,558.5563
0.1748,559.7535
0.1750,557.3591
0.1752,557.3591
0.1754,564.5374
0.1756,559.7535
0.1758,558.5563
0.1760,558.5563
0.1762,559.7535
0.1764,564.5374
0.1766,557.3591
0.1768,557.3591
0.1770,556.1619
0.1772,558.5563
0.1774,565.7346
0.1776,558.5563
0.1778,558.5563
0.1780,557.3591
0.1782,558.5563
0.1784,565.7346
0.1786,558.5563
0.1788,558.5563
0.1790,557.3591
0.1792,558.5563
0.1794,580.0862
0.1796,554.9695
0.1798,590.8511
0.1800,676.9659
0.1802,833.6516
0.1804,913.7852
0.1806,907.8042
0.1808,906.607
0.1810,904.2175
0.1812,904.2175
0.1814,909.0013
0.1816,907.8042
0.1818,906.607
0.1820,904.2175
0.1822,901.8231
0.1824,900.6308
0.1826,895.8469
0.1828,895.8469
0.1830,894.6497
0.1832,894.6497
0.1834,899.4336
0.1836,897.0392
0.1838,894.6497
0.1840,894.6497
0.1842,886.2742
0.1844,850.3927
0.1846,653.0465
0.1848,444.9305
0.1850,440.1466
0.1852,557.3591
0.1854,564.5374
0.1856,559.7535
0.1858,558.5563
0.1860,558.5563
0.1862,559.7535
0.1864,565.7346
0.1866,558.5563
0.1868,559.7535
0.1870,557.3591
0.1872,559.7535
0.1874,564.5374
0.1876,559.7535
0.1878,558.5563
0.1880,557.3591
0.1882,558.5563
0.1884,565.7346
0.1886,559.7535
0.1888,558.5563
0.1890,558.5563
0.1892,566.9268
0.1894,556.1619
0.1896,559.7535
0.1898,558.5563
0.1900,557.3591
0.1902,558.5563
0.1904,565.7346
0.1906,558.5563
0.1908,559.7535
0.1910,557.3591
0.1912,559.7535
0.1914,565.7346
0.1916,558.5563
0.1918,558.5563
0.1920,556.1619
0.1922,558.5563
0.1924,564.5374
0.1926,557.3591
0.1928,559.7535
0.1930,556.1619
0.1932,558.5563
0.1934,564.5374
0.1936,558.5563
0.1938,558.5563
0.1940,557.3591
0.1942,558.5563
0.1944,565.7346
0.1946,558.5563
0.1948,558.5563
0.1950,557.3591
0.1952,558.5563
0.1954,565.7346
0.1956,558.5563
0.1958,557.3591
0.1960,558.5563
0.1962,557.3591
0.1964,565.7346
0.1966,558.5563
0.1968,558.5563
0.1970,556.1619
0.1972,558.5563
0.1974,565.7346
0.1976,558.5563
0.1978,558.5563
0.1980,557.3591
0.1982,558.5563
0.1984,565.7346
0.1986,558.5563
0.1988,559.7535
0.1990,557.3591
0.1992,557.3591
0.1994,564.5374
0.1996,558.5563
0.1998,558.5563
0.2000,558.5563
0.2002,557.3591
0.2004,566.9268
0.2006,558.5563
0.2008,559.7535
0.2010,557.3591
0.2012,558.5563
0.2014,564.5374
0.2016,559.7535
0.2018,558.5563
0.2020,557.3591
0.2022,558.5563
0.2024,565.7346
0.2026,558.5563
0.2028,559.7535
0.2030,557.3591
0.2032,558.5563
0.2034,565.7346
0.2036,558.5563
0.2038,559.7535
0.2040,557.3591
0.2042,558.5563
0.2044,566.9268
0.2046,558.5563
0.2048,558.5563
0.2050,557.3591
0.2052,558.5563
0.2054,565.7346
0.2056,559.7535
0.2058,559.7535
0.2060,557.3591
0.2062,559.7535
0.2064,565.7346
0.2066,558.5563
0.2068,558.5563
0.2070,558.5563
0.2072,568.124
0.2074,556.1619
0.2076,557.3591
0.2078,559.7535
0.2080,557.3591
0.2082,558.5563
0.2084,565.7346
0.2086,558.5563
0.2088,558.5563
0.2090,557.3591
0.2092,558.5563
0.2094,565.7346
0.2096,558.5563
0.2098,557.3591
0.2100,557.3591
0.2102,557.3591
0.2104,565.7346
0.2106,559.7535
0.2108,558.5563
0.2110,556.1619
0.2112,558.5563
0.2114,566.9268
0.2116,569.3212
0.2118,559.7535
0.2120,557.3591
0.2122,558.5563
0.2124,544.2047
0.2126,562.1429
0.2128,558.5563
0.2130,557.3591
0.2132,558.5563
0.2134,565.7346
0.2136,558.5563
0.2138,558.5563
0.2140,557.3591
0.2142,558.5563
0.2144,565.7346
0.2146,558.5563
0.2148,559.7535
0.2150,557.3591
0.2152,558.5563
0.2154,564.5374
0.2156,558.5563
0.2158,558.5563
0.2160,558.5563
0.2162,558.5563
0.2164,564.5374
0.2166,557.3591
0.2168,559.7535
0.2170,557.3591
0.2172,558.5563
0.2174,564.5374
0.2176,559.7535
0.2178,558.5563
0.2180,558.5563
0.2182,558.5563
0.2184,564.5374
0.2186,558.5563
0.2188,558.5563
0.2190,557.3591
0.2192,558.5563
0.2194,564.5374
0.2196,558.5563
0.2198,559.7535
0.2200,557.3591
0.2202,557.3591
0.2204,566.9268
0.2206,558.5563
0.2208,558.5563
0.2210,558.5563
0.2212,558.5563
0.2214,565.7346
0.2216,558.5563
0.2218,558.5563
0.2220,557.3591
0.2222,559.7535
0.2224,565.7346
0.2226,558.5563
0.2228,559.7535
0.2230,557.3591
0.2232,558.5563
0.2234,565.7346
0.2236,558.5563
0.2238,558.5563
0.2240,558.5563
0.2242,558.5563
0.2244,565.7346
0.2246,558.5563
0.2248,559.7535
0.2250,557.3591
0.2252,568.124
0.2254,556.1619
0.2256,558.5563
0.2258,559.7535
0.2260,557.3591
0.2262,558.5563
0.2264,565.7346
0.2266,558.5563
0.2268,559.7535
0.2270,557.3591
0.2272,558.5563
0.2274,564.5374
0.2276,558.5563
0.2278,558.5563
0.2280,558.5563
0.2282,558.5563
0.2284,565.7346
0.2286,557.3591
0.2288,559.7535
0.2290,557.3591
0.2292,558.5563
0.2294,565.7346
0.2296,559.7535
0.2298,559.7535
0.2300,557.3591
0.2302,559.7535
0.2304,564.5374
0.2306,559.7535
0.2308,558.5563
0.2310,558.5563
0.2312,558.5563
0.2314,565.7346
0.2316,563.3401
0.2318,558.5563
0.2320,558.5563
0.2322,557.3591
0.2324,565.7346
0.2326,559.7535
0.2328,558.5563
0.2330,556.1619
0.2332,558.5563
0.2334,564.5374
0.2336,558.5563
0.2338,558.5563
0.2340,557.3591
0.2342,558.5563
0.2344,565.7346
0.2346,558.5563
0.2348,559.7535
0.2350,557.3591
0.2352,558.5563
0.2354,565.7346
0.2356,558.5563
0.2358,558.5563
0.2360,556.1619
0.2362,557.3591
0.2364,565.7346
0.2366,558.5563
0.2368,558.5563
0.2370,557.3591
0.2372,558.5563
0.2374,565.7346
0.2376,558.5563
0.2378,558.5563
0.2380,557.3591
0.2382,558.5563
0.2384,565.7346
0.2386,558.5563
0.2388,558.5563
0.2390,556.1619
0.2392,558.5563
0.2394,564.5374
0.2396,558.5563
0.2398,558.5563
0.2400,557.3591
0.2402,558.5563
0.2404,565.7346
0.2406,558.5563
0.2408,558.5563
0.2410,557.3591
0.2412,558.5563
0.2414,564.5374
0.2416,558.5563
0.2418,558.5563
0.2420,557.3591
0.2422,558.5563
0.2424,564.5374
0.2426,559.7535
0.2428,558.5563
0.2430,557.3591
0.2432,568.124
0.2434,553.7724
0.2436,574.1051
0.2438,559.7535
0.2440,557.3591
0.2442,558.5563
0.2444,564.5374
0.2446,558.5563
0.2448,558.5563
0.2450,556.1619
0.2452,558.5563
0.2454,565.7346
0.2456,558.5563
0.2458,559.7535
0.2460,557.3591
0.2462,558.5563
0.2464,565.7346
0.2466,558.5563
0.2468,559.7535
0.2470,557.3591
0.2472,557.3591
0.2474,565.7346
0.2476,558.5563
0.2478,559.7535
0.2480,557.3591
0.2482,558.5563
0.2484,565.7346
0.2486,557.3591
0.2488,558.5563
0.2490,557.3591
0.2492,558.5563
0.2494,566.9268
0.2496,558.5563
0.2498,558.5563
0.2500,558.5563
0.2502,558.5563
0.2504,565.7346
0.2506,558.5563
0.2508,558.5563
0.2510,556.1619
0.2512,558.5563
0.2514,564.5374
0.2516,559.7535
0.2518,558.5563
0.2520,557.3591
0.2522,558.5563
0.2524,565.7346
0.2526,557.3591
0.2528,557.3591
0.2530,557.3591
0.2532,558.5563
0.2534,565.7346
0.2536,558.5563
0.2538,558.5563
0.2540,557.3591
0.2542,558.5563
0.2544,566.9268
0.2546,558.5563
0.2548,559.7535
0.2550,558.5563
0.2552,558.5563
0.2554,565.7346
0.2556,558.5563
0.2558,558.5563
0.2560,557.3591
0.2562,558.5563
0.2564,565.7346
0.2566,558.5563
0.2568,558.5563
0.2570,558.5563
0.2572,558.5563
0.2574,565.7346
0.2576,558.5563
0.2578,558.5563
0.2580,557.3591
0.2582,558.5563
0.2584,564.5374
0.2586,559.7535
0.2588,558.5563
0.2590,557.3591
0.2592,557.3591
0.2594,565.7346
0.2596,558.5563
0.2598,558.5563
0.2600,557.3591
0.2602,558.5563
0.2604,565.7346
0.2606,559.7535
0.2608,558.5563
0.2610,557.3591
0.2612,566.9268
0.2614,556.1619
0.2616,558.5563
0.2618,559.7535
0.2620,556.1619
0.2622,558.5563
0.2624,564.5374
0.2626,558.5563
0.2628,558.5563
0.2630,556.1619
0.2632,558.5563
0.2634,564.5374
0.2636,559.7535
0.2638,558.5563
0.2640,557.3591
0.2642,558.5563
0.2644,564.5374
0.2646,558.5563
0.2648,557.3591
0.2650,557.3591
0.2652,558.5563
0.2654,565.7346
0.2656,558.5563
0.2658,559.7535
0.2660,556.1619
0.2662,558.5563
0.2664,564.5374
0.2666,558.5563
0.2668,558.5563
0.2670,558.5563
0.2672,558.5563
0.2674,565.7346
0.2676,559.7535
0.2678,558.5563
0.2680,557.3591
0.2682,557.3591
0.2684,565.7346
0.2686,558.5563
0.2688,558.5563
0.2690,557.3591
0.2692,559.7535
0.2694,564.5374
0.2696,558.5563
0.2698,559.7535
0.2700,557.3591
0.2702,558.5563
0.2704,565.7346
0.2706,558.5563
0.2708,558.5563
0.2710,557.3591
0.2712,558.5563
0.2714,565.7346
0.2716,559.7535
0.2718,558.5563
0.2720,557.3591
0.2722,558.5563
0.2724,564.5374
0.2726,558.5563
0.2728,558.5563
0.2730,558.5563
0.2732,558.5563
0.2734,565.7346
0.2736,558.5563
0.2738,558.5563
0.2740,556.1619
0.2742,558.5563
0.2744,564.5374
0.2746,558.5563
0.2748,558.5563
0.2750,558.5563
0.2752,558.5563
0.2754,565.7346
0.2756,558.5563
0.2758,557.3591
0.2760,556.1619
0.2762,557.3591
0.2764,564.5374
0.2766,558.5563
0.2768,557.3591
0.2770,558.5563
0.2772,557.3591
0.2774,564.5374
0.2776,558.5563
0.2778,559.7535
0.2780,557.3591
0.2782,558.5563
0.2784,564.5374
0.2786,559.7535
0.2788,558.5563
0.2790,558.5563
0.2792,566.9268
