Time (s),USB Avg Power (mW)
0.1494,558.1604
0.1496,564.1375
0.1498,558.1604
0.1500,558.1604
0.1502,556.964
0.1504,556.964
0.1506,564.1375
0.1508,558.1604
0.1510,556.964
0.1512,558.1604
0.1514,558.1604
0.1516,564.1375
0.1518,558.1604
0.1520,558.1604
0.1522,556.964
0.1524,558.1604
0.1526,565.3339
0.1528,559.3568
0.1530,558.1604
0.1532,565.3339
0.1534,549.7953
0.1536,565.3339
0.1538,556.964
0.1540,559.3568
0.1542,555.7676
0.1544,558.1604
0.1546,565.3339
0.1548,558.1604
0.1550,556.964
0.1552,556.964
0.1554,558.1604
0.1556,564.1375
0.1558,558.1604
0.1560,558.1604
0.1562,555.7676
0.1564,558.1604
0.1566,564.1375
0.1568,558.1604
0.1570,558.1604
0.1572,556.964
0.1574,558.1604
0.1576,565.3339
0.1578,558.1604
0.1580,558.1604
0.1582,556.964
0.1584,556.964
0.1586,564.1375
0.1588,558.1604
0.1590,558.1604
0.1592,556.964
0.1594,558.1604
0.1596,565.3339
0.1598,559.3568
0.1600,558.1604
0.1602,556.964
0.1604,558.1604
0.1606,564.1375
0.1608,558.1604
0.1610,556.964
0.1612,556.964
0.1614,558.1604
0.1616,565.3339
0.1618,558.1604
0.1620,558.1604
0.1622,555.7676
0.1624,558.1604
0.1626,564.1375
0.1628,558.1604
0.1630,558.1604
0.1632,556.964
0.1634,558.1604
0.1636,565.3339
0.1638,558.1604
0.1640,559.3568
0.1642,556.964
0.1644,558.1604
0.1646,564.1375
0.1648,556.964
0.1650,559.3568
0.1652,558.1604
0.1654,558.1604
0.1656,565.3339
0.1658,556.964
0.1660,558.1604
0.1662,555.7676
0.1664,556.964
0.1666,565.3339
0.1668,558.1604
0.1670,556.964
0.1672,558.1604
0.1674,558.1604
0.1676,564.1375
0.1678,558.1604
0.1680,558.1604
0.1682,556.964
0.1684,558.1604
0.1686,564.1375
0.1688,558.1604
0.1690,558.1604
0.1692,558.1604
0.1694,556.964
0.1696,564.1375
0.1698,556.964
0.1700,558.1604
0.1702,555.7676
0.1704,558.1604
0.1706,564.1375
0.1708,558.1604
0.1710,558.1604
0.1712,566.5254
0.1714,549.7953
0.1716,564.1375
0.1718,558.1604
0.1720,558.1604
0.1722,556.964
0.1724,558.1604
0.1726,564.1375
0.1728,558.1604
0.1730,558.1604
0.1732,558.1604
0.1734,558.1604
0.1736,564.1375
0.1738,559.3568
0.1740,556.964
0.1742,556.964
0.1744,559.3568
0.1746,565.3339
0.1748,558.1604
0.1750,556.964
0.1752,556.964
0.1754,558.1604
0.1756,564.1375
0.1758,558.1604
0.1760,559.3568
0.1762,555.7676
0.1764,558.1604
0.1766,564.1375
0.1768,559.3568
0.1770,558.1604
0.1772,558.1604
0.1774,558.1604
0.1776,565.3339
0.1778,556.964
0.1780,558.1604
0.1782,555.7676
0.1784,558.1604
0.1786,565.3339
0.1788,559.3568
0.1790,558.1604
0.1792,556.964
0.1794,558.1604
0.1796,564.1375
0.1798,558.1604
0.1800,556.964
0.1802,556.964
0.1804,558.1604
0.1806,564.1375
0.1808,559.3568
0.1810,556.964
0.1812,558.1604
0.1814,558.1604
0.1816,565.3339
0.1818,556.964
0.1820,558.1604
0.1822,555.7676
0.1824,559.3568
0.1826,565.3339
0.1828,559.3568
0.1830,556.964
0.1832,556.964
0.1834,558.1604
0.1836,565.3339
0.1838,558.1604
0.1840,558.1604
0.1842,556.964
0.1844,558.1604
0.1846,564.1375
0.1848,559.3568
0.1850,558.1604
0.1852,556.964
0.1854,558.1604
0.1856,565.3339
0.1858,558.1604
0.1860,558.1604
0.1862,555.7676
0.1864,558.1604
0.1866,565.3339
0.1868,559.3568
0.1870,558.1604
0.1872,558.1604
0.1874,559.3568
0.1876,574.8953
0.1878,558.1604
0.1880,562.9411
0.1882,555.7676
0.1884,556.964
0.1886,565.3339
0.1888,558.1604
0.1890,558.1604
0.1892,565.3339
0.1894,548.599
0.1896,564.1375
0.1898,558.1604
0.1900,558.1604
0.1902,556.964
0.1904,558.1604
0.1906,542.6219
0.1908,566.5254
0.1910,558.1604
0.1912,556.964
0.1914,558.1604
0.1916,564.1375
0.1918,558.1604
0.1920,558.1604
0.1922,556.964
0.1924,559.3568
0.1926,564.1375
0.1928,558.1604
0.1930,558.1604
0.1932,556.964
0.1934,556.964
0.1936,564.1375
0.1938,558.1604
0.1940,558.1604
0.1942,556.964
0.1944,558.1604
0.1946,565.3339
0.1948,556.964
0.1950,556.964
0.1952,556.964
0.1954,558.1604
0.1956,565.3339
0.1958,558.1604
0.1960,558.1604
0.1962,555.7676
0.1964,558.1604
0.1966,564.1375
0.1968,558.1604
0.1970,558.1604
0.1972,558.1604
0.1974,558.1604
0.1976,564.1375
0.1978,558.1604
0.1980,556.964
0.1982,555.7676
0.1984,558.1604
0.1986,564.1375
0.1988,559.3568
0.1990,558.1604
0.1992,556.964
0.1994,558.1604
0.1996,564.1375
0.1998,558.1604
0.2000,558.1604
0.2002,556.964
0.2004,558.1604
0.2006,564.1375
0.2008,559.3568
0.2010,558.1604
0.2012,556.964
0.2014,558.1604
0.2016,564.1375
0.2018,558.1604
0.2020,558.1604
0.2022,555.7676
0.2024,558.1604
0.2026,565.3339
0.2028,558.1604
0.2030,558.1604
0.2032,555.7676
0.2034,558.1604
0.2036,565.3339
0.2038,558.1604
0.2040,558.1604
0.2042,555.7676
0.2044,558.1604
0.2046,565.3339
0.2048,559.3568
0.2050,558.1604
0.2052,556.964
0.2054,558.1604
0.2056,574.8953
0.2058,565.3339
0.2060,558.1604
0.2062,555.7676
0.2064,556.964
0.2066,565.3339
0.2068,558.1604
0.2070,558.1604
0.2072,565.3339
0.2074,548.599
0.2076,564.1375
0.2078,558.1604
0.2080,558.1604
0.2082,558.1604
0.2084,559.3568
0.2086,564.1375
0.2088,559.3568
0.2090,558.1604
0.2092,556.964
0.2094,558.1604
0.2096,562.9411
0.2098,558.1604
0.2100,558.1604
0.2102,556.964
0.2104,558.1604
0.2106,564.1375
0.2108,559.3568
0.2110,558.1604
0.2112,556.964
0.2114,558.1604
0.2116,565.3339
0.2118,556.964
0.2120,558.1604
0.2122,556.964
0.2124,558.1604
0.2126,564.1375
0.2128,556.964
0.2130,558.1604
0.2132,556.964
0.2134,558.1604
0.2136,565.3339
0.2138,558.1604
0.2140,558.1604
0.2142,555.7676
0.2144,558.1604
0.2146,564.1375
0.2148,559.3568
0.2150,558.1604
0.2152,556.964
0.2154,558.1604
0.2156,565.3339
0.2158,559.3568
0.2160,558.1604
0.2162,556.964
0.2164,559.3568
0.2166,565.3339
0.2168,556.964
0.2170,556.964
0.2172,556.964
0.2174,556.964
0.2176,564.1375
0.2178,558.1604
0.2180,556.964
0.2182,556.964
0.2184,558.1604
0.2186,564.1375
0.2188,558.1604
0.2190,558.1604
0.2192,556.964
0.2194,558.1604
0.2196,564.1375
0.2198,559.3568
0.2200,558.1604
0.2202,556.964
0.2204,558.1604
0.2206,564.1375
0.2208,558.1604
0.2210,556.964
0.2212,556.964
0.2214,559.3568
0.2216,565.3339
0.2218,558.1604
0.2220,558.1604
0.2222,556.964
0.2224,559.3568
0.2226,564.1375
0.2228,559.3568
0.2230,558.1604
0.2232,556.964
0.2234,556.964
0.2236,565.3339
0.2238,558.1604
0.2240,558.1604
0.2242,556.964
0.2244,558.1604
0.2246,564.1375
0.2248,558.1604
0.2250,558.1604
0.2252,566.5254
0.2254,549.7953
0.2256,564.1375
0.2258,558.1604
0.2260,558.1604
0.2262,556.964
0.2264,556.964
0.2266,565.3339
0.2268,558.1604
0.2270,558.1604
0.2272,556.964
0.2274,556.964
0.2276,564.1375
0.2278,558.1604
0.2280,556.964
0.2282,555.7676
0.2284,559.3568
0.2286,565.3339
0.2288,556.964
0.2290,558.1604
0.2292,556.964
0.2294,558.1604
0.2296,564.1375
0.2298,558.1604
0.2300,558.1604
0.2302,555.7676
0.2304,558.1604
0.2306,564.1375
0.2308,558.1604
0.2310,558.1604
0.2312,556.964
0.2314,558.1604
0.2316,564.1375
0.2318,558.1604
0.2320,556.964
0.2322,558.1604
0.2324,559.3568
0.2326,564.1375
0.2328,558.1604
0.2330,556.964
0.2332,556.964
0.2334,559.3568
0.2336,564.1375
0.2338,558.1604
0.2340,558.1604
0.2342,556.964
0.2344,558.1604
0.2346,564.1375
0.2348,558.1604
0.2350,556.964
0.2352,556.964
0.2354,558.1604
0.2356,564.1375
0.2358,559.3568
0.2360,558.1604
0.2362,556.964
0.2364,559.3568
0.2366,564.1375
0.2368,558.1604
0.2370,558.1604
0.2372,556.964
0.2374,558.1604
0.2376,565.3339
0.2378,558.1604
0.2380,558.1604
0.2382,556.964
0.2384,559.3568
0.2386,564.1375
0.2388,558.1604
0.2390,558.1604
0.2392,558.1604
0.2394,558.1604
0.2396,564.1375
0.2398,558.1604
0.2400,558.1604
0.2402,556.964
0.2404,559.3568
0.2406,565.3339
0.2408,558.1604
0.2410,558.1604
0.2412,556.964
0.2414,558.1604
0.2416,565.3339
0.2418,558.1604
0.2420,558.1604
0.2422,556.964
0.2424,559.3568
0.2426,565.3339
0.2428,558.1604
0.2430,559.3568
0.2432,565.3339
0.2434,549.7953
0.2436,565.3339
0.2438,559.3568
0.2440,558.1604
0.2442,556.964
0.2444,558.1604
0.2446,565.3339
0.2448,558.1604
0.2450,558.1604
0.2452,556.964
0.2454,558.1604
0.2456,562.9411
0.2458,558.1604
0.2460,559.3568
0.2462,555.7676
0.2464,559.3568
0.2466,564.1375
0.2468,558.1604
0.2470,558.1604
0.2472,556.964
0.2474,558.1604
0.2476,564.1375
0.2478,558.1604
0.2480,556.964
0.2482,556.964
0.2484,556.964
0.2486,564.1375
0.2488,556.964
0.2490,559.3568
0.2492,556.964
0.2494,558.1604
0.2496,564.1375
0.2498,558.1604
0.2500,558.1604
0.2502,556.964
0.2504,556.964
0.2506,564.1375
0.2508,558.1604
0.2510,556.964
0.2512,556.964
0.2514,558.1604
0.2516,564.1375
0.2518,559.3568
0.2520,558.1604
0.2522,555.7676
0.2524,558.1604
0.2526,565.3339
0.2528,558.1604
0.2530,558.1604
0.2532,555.7676
0.2534,559.3568
0.2536,564.1375
0.2538,558.1604
0.2540,558.1604
0.2542,555.7676
0.2544,558.1604
0.2546,568.9182
0.2548,568.9182
0.2550,556.964
0.2552,554.5761
0.2554,559.3568
0.2556,564.1375
0.2558,559.3568
0.2560,558.1604
0.2562,556.964
0.2564,558.1604
0.2566,564.1375
0.2568,558.1604
0.2570,559.3568
0.2572,556.964
0.2574,558.1604
0.2576,565.3339
0.2578,556.964
0.2580,559.3568
0.2582,555.7676
0.2584,558.1604
0.2586,564.1375
0.2588,558.1604
0.2590,556.964
0.2592,556.964
0.2594,558.1604
0.2596,564.1375
0.2598,558.1604
0.2600,558.1604
0.2602,556.964
0.2604,558.1604
0.2606,565.3339
0.2608,558.1604
0.2610,558.1604
0.2612,564.1375
0.2614,549.7953
0.2616,564.1375
0.2618,559.3568
0.2620,558.1604
0.2622,556.964
0.2624,558.1604
0.2626,564.1375
0.2628,558.1604
0.2630,558.1604
0.2632,555.7676
0.2634,556.964
0.2636,565.3339
0.2638,556.964
0.2640,559.3568
0.2642,556.964
0.2644,559.3568
0.2646,565.3339
0.2648,558.1604
0.2650,558.1604
0.2652,556.964
0.2654,559.3568
0.2656,564.1375
0.2658,558.1604
0.2660,558.1604
0.2662,556.964
0.2664,556.964
0.2666,565.3339
0.2668,556.964
0.2670,558.1604
0.2672,556.964
0.2674,558.1604
0.2676,564.1375
0.2678,559.3568
0.2680,556.964
0.2682,555.7676
0.2684,558.1604
0.2686,564.1375
0.2688,558.1604
0.2690,558.1604
0.2692,555.7676
0.2694,558.1604
0.2696,564.1375
0.2698,556.964
0.2700,558.1604
0.2702,556.964
0.2704,558.1604
0.2706,564.1375
0.2708,558.1604
0.2710,556.964
0.2712,556.964
0.2714,559.3568
0.2716,564.1375
0.2718,558.1604
0.2720,556.964
0.2722,556.964
0.2724,558.1604
0.2726,565.3339
0.2728,556.964
0.2730,558.1604
0.2732,555.7676
0.2734,559.3568
0.2736,564.1375
0.2738,559.3568
0.2740,558.1604
0.2742,555.7676
0.2744,558.1604
0.2746,564.1375
0.2748,558.1604
0.2750,559.3568
0.2752,555.7676
0.2754,556.964
0.2756,565.3339
0.2758,558.1604
0.2760,558.1604
0.2762,555.7676
0.2764,558.1604
0.2766,564.1375
0.2768,558.1604
0.2770,559.3568
0.2772,558.1604
0.2774,568.9182
0.2776,567.7218
0.2778,561.7447
0.2780,558.1604
0.2782,555.7676
0.2784,558.1604
0.2786,565.3339
0.2788,558.1604
0.2790,558.1604
0.2792,565.3339
0.2794,548.599
0.2796,564.1375
0.2798,558.1604
0.2800,558.1604
0.2802,556.964
0.2804,558.1604
0.2806,565.3339
0.2808,556.964
0.2810,559.3568
0.2812,556.964
0.2814,558.1604
0.2816,565.3339
0.2818,558.1604
0.2820,559.3568
0.2822,556.964
0.2824,558.1604
0.2826,564.1375
0.2828,558.1604
0.2830,559.3568
0.2832,558.1604
0.2834,558.1604
0.2836,564.1375
0.2838,558.1604
0.2840,556.964
0.2842,556.964
0.2844,556.964
0.2846,565.3339
0.2848,558.1604
0.2850,558.1604
