Time (s),USB Avg Power (mW)
0.0216,546.5305
0.0218,540.7053
0.0220,540.7053
0.0222,541.8674
0.0224,540.7053
0.0226,547.6974
0.0228,540.7053
0.0230,540.7053
0.0232,540.7053
0.0234,541.8674
0.0236,546.5305
0.0238,541.8674
0.0240,540.7053
0.0242,540.7053
0.0244,540.7053
0.0246,546.5305
0.0248,540.7053
0.0250,540.7053
0.0252,540.7053
0.0254,541.8674
0.0256,547.6974
0.0258,540.7053
0.0260,540.7053
0.0262,540.7053
0.0264,541.8674
0.0266,546.5305
0.0268,540.7053
0.0270,540.7053
0.0272,550.0265
0.0274,532.5463
0.0276,546.5305
0.0278,541.8674
0.0280,541.8674
0.0282,540.7053
0.0284,541.8674
0.0286,546.5305
0.0288,540.7053
0.0290,541.8674
0.0292,541.8674
0.0294,541.8674
0.0296,546.5305
0.0298,541.8674
0.0300,541.8674
0.0302,540.7053
0.0304,541.8674
0.0306,547.6974
0.0308,540.7053
0.0310,541.8674
0.0312,540.7053
0.0314,541.8674
0.0316,550.0265
0.0318,564.0107
0.0320,541.8674
0.0322,543.0344
0.0324,543.0344
0.0326,548.8596
0.0328,574.4988
0.0330,559.3477
0.0332,543.0344
0.0334,543.0344
0.0336,548.8596
0.0338,543.0344
0.0340,543.0344
0.0342,543.0344
0.0344,543.0344
0.0346,561.6768
0.0348,551.1934
0.0350,543.0344
0.0352,541.8674
0.0354,541.8674
0.0356,560.5146
0.0358,552.3556
0.0360,541.8674
0.0362,541.8674
0.0364,541.8674
0.0366,547.6974
0.0368,543.0344
0.0370,543.0344
0.0372,543.0344
0.0374,541.8674
0.0376,547.6974
0.0378,543.0344
0.0380,541.8674
0.0382,541.8674
0.0384,541.8674
0.0386,547.6974
0.0388,541.8674
0.0390,541.8674
0.0392,541.8674
0.0394,543.0344
0.0396,546.5305
0.0398,540.7053
0.0400,541.8674
0.0402,540.7053
0.0404,541.8674
0.0406,547.6974
0.0408,541.8674
0.0410,541.8674
0.0412,541.8674
0.0414,541.8674
0.0416,546.5305
0.0418,540.7053
0.0420,540.7053
0.0422,540.7053
0.0424,540.7053
0.0426,546.5305
0.0428,540.7053
0.0430,541.8674
0.0432,540.7053
0.0434,540.7053
0.0436,547.6974
0.0438,540.7053
0.0440,541.8674
0.0442,540.7053
0.0444,541.8674
0.0446,546.5305
0.0448,540.7053
0.0450,540.7053
0.0452,550.0265
0.0454,531.3793
0.0456,546.5305
0.0458,540.7053
0.0460,541.8674
0.0462,541.8674
0.0464,540.7053
0.0466,546.5305
0.0468,540.7053
0.0470,540.7053
0.0472,541.8674
0.0474,540.7053
0.0476,545.3635
0.0478,540.7053
0.0480,540.7053
0.0482,540.7053
0.0484,541.8674
0.0486,546.5305
0.0488,540.7053
0.0490,541.8674
0.0492,540.7053
0.0494,541.8674
0.0496,546.5305
0.0498,540.7053
0.0500,540.7053
0.0502,541.8674
0.0504,540.7053
0.0506,546.5305
0.0508,540.7053
0.0510,541.8674
0.0512,540.7053
0.0514,541.8674
0.0516,546.5305
0.0518,540.7053
0.0520,543.0344
0.0522,541.8674
0.0524,540.7053
0.0526,548.8596
0.0528,541.8674
0.0530,543.0344
0.0532,541.8674
0.0534,543.0344
0.0536,548.8596
0.0538,541.8674
0.0540,543.0344
0.0542,543.0344
0.0544,543.0344
0.0546,547.6974
0.0548,541.8674
0.0550,543.0344
0.0552,543.0344
0.0554,543.0344
0.0556,548.8596
0.0558,541.8674
0.0560,541.8674
0.0562,541.8674
0.0564,541.8674
0.0566,548.8596
0.0568,540.7053
0.0570,544.2013
0.0572,543.0344
0.0574,541.8674
0.0576,547.6974
0.0578,541.8674
0.0580,541.8674
0.0582,540.7053
0.0584,541.8674
0.0586,547.6974
0.0588,541.8674
0.0590,541.8674
0.0592,541.8674
0.0594,540.7053
0.0596,546.5305
0.0598,540.7053
0.0600,540.7053
0.0602,540.7053
0.0604,541.8674
0.0606,546.5305
0.0608,540.7053
0.0610,541.8674
0.0612,540.7053
0.0614,541.8674
0.0616,548.8596
0.0618,540.7053
0.0620,540.7053
0.0622,540.7053
0.0624,540.7053
0.0626,546.5305
0.0628,540.7053
0.0630,541.8674
0.0632,550.0265
0.0634,531.3793
0.0636,547.6974
0.0638,540.7053
0.0640,540.7053
0.0642,540.7053
0.0644,541.8674
0.0646,547.6974
0.0648,540.7053
0.0650,541.8674
0.0652,540.7053
0.0654,541.8674
0.0656,547.6974
0.0658,540.7053
0.0660,541.8674
0.0662,540.7053
0.0664,541.8674
0.0666,546.5305
0.0668,540.7053
0.0670,541.8674
0.0672,540.7053
0.0674,541.8674
0.0676,546.5305
0.0678,540.7053
0.0680,540.7053
0.0682,541.8674
0.0684,540.7053
0.0686,546.5305
0.0688,540.7053
0.0690,540.7053
0.0692,540.7053
0.0694,541.8674
0.0696,546.5305
0.0698,540.7053
0.0700,541.8674
0.0702,540.7053
0.0704,540.7053
0.0706,547.6974
0.0708,540.7053
0.0710,541.8674
0.0712,540.7053
0.0714,540.7053
0.0716,547.6974
0.0718,540.7053
0.0720,543.0344
0.0722,541.8674
0.0724,543.0344
0.0726,548.8596
0.0728,543.0344
0.0730,543.0344
0.0732,541.8674
0.0734,541.8674
0.0736,547.6974
0.0738,543.0344
0.0740,543.0344
0.0742,541.8674
0.0744,541.8674
0.0746,548.8596
0.0748,541.8674
0.0750,543.0344
0.0752,543.0344
0.0754,543.0344
0.0756,547.6974
0.0758,541.8674
0.0760,543.0344
0.0762,543.0344
0.0764,541.8674
0.0766,547.6974
0.0768,541.8674
0.0770,541.8674
0.0772,541.8674
0.0774,541.8674
0.0776,547.6974
0.0778,540.7053
0.0780,541.8674
0.0782,541.8674
0.0784,541.8674
0.0786,547.6974
0.0788,540.7053
0.0790,541.8674
0.0792,541.8674
0.0794,540.7053
0.0796,547.6974
0.0798,540.7053
0.0800,541.8674
0.0802,540.7053
0.0804,540.7053
0.0806,546.5305
0.0808,540.7053
0.0810,540.7053
0.0812,550.0265
0.0814,532.5463
0.0816,546.5305
0.0818,540.7053
0.0820,541.8674
0.0822,540.7053
0.0824,541.8674
0.0826,546.5305
0.0828,540.7053
0.0830,541.8674
0.0832,541.8674
0.0834,541.8674
0.0836,547.6974
0.0838,540.7053
0.0840,541.8674
0.0842,541.8674
0.0844,540.7053
0.0846,546.5305
0.0848,540.7053
0.0850,541.8674
0.0852,541.8674
0.0854,541.8674
0.0856,547.6974
0.0858,540.7053
0.0860,541.8674
0.0862,540.7053
0.0864,541.8674
0.0866,547.6974
0.0868,540.7053
0.0870,541.8674
0.0872,541.8674
0.0874,541.8674
0.0876,547.6974
0.0878,539.5383
0.0880,540.7053
0.0882,540.7053
0.0884,540.7053
0.0886,547.6974
0.0888,540.7053
0.0890,541.8674
0.0892,540.7053
0.0894,540.7053
0.0896,548.8596
0.0898,550.0265
0.0900,544.2013
0.0902,544.2013
0.0904,543.0344
0.0906,546.5305
0.0908,540.7053
0.0910,541.8674
0.0912,541.8674
0.0914,541.8674
0.0916,547.6974
0.0918,540.7053
0.0920,513.8991
0.0922,602.4671
0.0924,569.8358
0.0926,758.6172
0.0928,864.6608
0.0930,878.645
0.0932,877.478
0.0934,876.3157
0.0936,878.645
0.0938,877.478
0.0940,875.1489
0.0942,876.3157
0.0944,876.3157
0.0946,880.9741
0.0948,855.3395
0.0950,848.3475
0.0952,849.5096
0.0954,848.3475
0.0956,851.8434
0.0958,849.5096
0.0960,848.3475
0.0962,848.3475
0.0964,848.3475
0.0966,851.8434
0.0968,850.6766
0.0970,829.7003
0.0972,456.8003
0.0974,434.6619
0.0976,483.6017
0.0978,541.8674
0.0980,541.8674
0.0982,541.8674
0.0984,540.7053
0.0986,547.6974
0.0988,540.7053
0.0990,540.7053
0.0992,551.1934
0.0994,532.5463
0.0996,547.6974
0.0998,540.7053
0.1000,541.8674
0.1002,540.7053
0.1004,541.8674
0.1006,546.5305
0.1008,540.7053
0.1010,541.8674
0.1012,540.7053
0.1014,540.7053
0.1016,546.5305
0.1018,540.7053
0.1020,541.8674
0.1022,541.8674
0.1024,541.8674
0.1026,547.6974
0.1028,540.7053
0.1030,540.7053
0.1032,540.7053
0.1034,540.7053
0.1036,546.5305
0.1038,539.5383
0.1040,541.8674
0.1042,540.7053
0.1044,540.7053
0.1046,546.5305
0.1048,541.8674
0.1050,540.7053
0.1052,541.8674
0.1054,541.8674
0.1056,547.6974
0.1058,540.7053
0.1060,541.8674
0.1062,540.7053
0.1064,541.8674
0.1066,546.5305
0.1068,540.7053
0.1070,541.8674
0.1072,541.8674
0.1074,540.7053
0.1076,547.6974
0.1078,540.7053
0.1080,541.8674
0.1082,540.7053
0.1084,541.8674
0.1086,547.6974
0.1088,541.8674
0.1090,541.8674
0.1092,540.7053
0.1094,540.7053
0.1096,547.6974
0.1098,540.7053
0.1100,541.8674
0.1102,540.7053
0.1104,541.8674
0.1106,547.6974
0.1108,540.7053
0.1110,541.8674
0.1112,541.8674
0.1114,541.8674
0.1116,547.6974
0.1118,540.7053
0.1120,543.0344
0.1122,541.8674
0.1124,541.8674
0.1126,547.6974
0.1128,541.8674
0.1130,543.0344
0.1132,543.0344
0.1134,543.0344
0.1136,547.6974
0.1138,543.0344
0.1140,543.0344
0.1142,543.0344
0.1144,543.0344
0.1146,548.8596
0.1148,543.0344
0.1150,543.0344
0.1152,543.0344
0.1154,541.8674
0.1156,548.8596
0.1158,541.8674
0.1160,543.0344
0.1162,543.0344
0.1164,541.8674
0.1166,548.8596
0.1168,541.8674
0.1170,540.7053
0.1172,551.1934
0.1174,533.7132
0.1176,548.8596
0.1178,540.7053
0.1180,543.0344
0.1182,541.8674
0.1184,541.8674
0.1186,546.5305
0.1188,539.5383
0.1190,541.8674
0.1192,541.8674
0.1194,541.8674
0.1196,547.6974
0.1198,540.7053
0.1200,541.8674
0.1202,541.8674
0.1204,541.8674
0.1206,547.6974
0.1208,541.8674
0.1210,541.8674
0.1212,540.7053
0.1214,541.8674
0.1216,547.6974
0.1218,540.7053
0.1220,541.8674
0.1222,541.8674
0.1224,540.7053
0.1226,547.6974
0.1228,539.5383
0.1230,540.7053
0.1232,541.8674
0.1234,540.7053
0.1236,547.6974
0.1238,540.7053
0.1240,541.8674
0.1242,540.7053
0.1244,541.8674
0.1246,547.6974
0.1248,540.7053
0.1250,541.8674
0.1252,541.8674
0.1254,541.8674
0.1256,546.5305
0.1258,540.7053
0.1260,541.8674
0.1262,541.8674
0.1264,541.8674
0.1266,546.5305
0.1268,540.7053
0.1270,541.8674
0.1272,541.8674
0.1274,540.7053
0.1276,547.6974
0.1278,540.7053
0.1280,540.7053
0.1282,541.8674
0.1284,540.7053
0.1286,546.5305
0.1288,541.8674
0.1290,540.7053
0.1292,543.0344
0.1294,540.7053
0.1296,548.8596
0.1298,540.7053
0.1300,541.8674
0.1302,540.7053
0.1304,541.8674
0.1306,547.6974
0.1308,541.8674
0.1310,540.7053
0.1312,541.8674
0.1314,541.8674
0.1316,547.6974
0.1318,540.7053
0.1320,540.7053
0.1322,543.0344
0.1324,543.0344
0.1326,547.6974
0.1328,541.8674
0.1330,541.8674
0.1332,543.0344
0.1334,543.0344
0.1336,550.0265
0.1338,543.0344
0.1340,543.0344
0.1342,543.0344
0.1344,541.8674
0.1346,538.3714
0.1348,539.5383
0.1350,543.0344
0.1352,552.3556
0.1354,532.5463
0.1356,553.5225
0.1358,559.3477
0.1360,543.0344
0.1362,541.8674
0.1364,543.0344
0.1366,548.8596
0.1368,541.8674
0.1370,540.7053
0.1372,543.0344
0.1374,541.8674
0.1376,547.6974
0.1378,541.8674
0.1380,541.8674
0.1382,541.8674
0.1384,541.8674
0.1386,548.8596
0.1388,541.8674
0.1390,541.8674
0.1392,541.8674
0.1394,540.7053
0.1396,547.6974
0.1398,540.7053
0.1400,541.8674
0.1402,541.8674
0.1404,540.7053
0.1406,547.6974
0.1408,541.8674
0.1410,540.7053
0.1412,541.8674
0.1414,540.7053
0.1416,547.6974
0.1418,540.7053
0.1420,540.7053
0.1422,541.8674
0.1424,541.8674
0.1426,547.6974
0.1428,540.7053
0.1430,543.0344
0.1432,540.7053
0.1434,540.7053
0.1436,547.6974
0.1438,540.7053
0.1440,541.8674
0.1442,540.7053
0.1444,541.8674
0.1446,546.5305
0.1448,541.8674
0.1450,540.7053
0.1452,541.8674
0.1454,541.8674
0.1456,547.6974
0.1458,540.7053
0.1460,541.8674
0.1462,541.8674
0.1464,541.8674
0.1466,546.5305
0.1468,540.7053
0.1470,540.7053
0.1472,543.0344
0.1474,541.8674
0.1476,547.6974
0.1478,540.7053
0.1480,540.7053
0.1482,540.7053
0.1484,540.7053
0.1486,547.6974
0.1488,540.7053
0.1490,541.8674
0.1492,540.7053
0.1494,540.7053
0.1496,546.5305
0.1498,540.7053
0.1500,540.7053
0.1502,541.8674
0.1504,540.7053
0.1506,547.6974
0.1508,540.7053
0.1510,541.8674
0.1512,541.8674
0.1514,541.8674
0.1516,548.8596
0.1518,540.7053
0.1520,543.0344
0.1522,543.0344
0.1524,541.8674
0.1526,547.6974
0.1528,543.0344
0.1530,541.8674
0.1532,553.5225
0.1534,533.7132
0.1536,548.8596
0.1538,541.8674
0.1540,541.8674
0.1542,543.0344
0.1544,541.8674
0.1546,550.0265
0.1548,541.8674
0.1550,541.8674
0.1552,543.0344
0.1554,543.0344
0.1556,547.6974
0.1558,541.8674
0.1560,541.8674
0.1562,541.8674
0.1564,541.8674
0.1566,547.6974
0.1568,541.8674
0.1570,541.8674
0.1572,543.0344
0.1574,541.8674
0.1576,548.8596
0.1578,540.7053
0.1580,543.0344
0.1582,541.8674
0.1584,541.8674
0.1586,547.6974
0.1588,540.7053
0.1590,541.8674
0.1592,541.8674
0.1594,541.8674
0.1596,547.6974
0.1598,540.7053
0.1600,541.8674
0.1602,541.8674
0.1604,540.7053
0.1606,548.8596
0.1608,540.7053
0.1610,540.7053
0.1612,541.8674
0.1614,541.8674
0.1616,547.6974
0.1618,540.7053
0.1620,540.7053
0.1622,540.7053
0.1624,540.7053
0.1626,547.6974
0.1628,540.7053
0.1630,539.5383
0.1632,541.8674
0.1634,541.8674
0.1636,547.6974
0.1638,541.8674
0.1640,540.7053
0.1642,540.7053
0.1644,541.8674
0.1646,547.6974
0.1648,540.7053
0.1650,540.7053
0.1652,541.8674
0.1654,541.8674
0.1656,547.6974
0.1658,540.7053
0.1660,540.7053
0.1662,540.7053
0.1664,541.8674
0.1666,548.8596
0.1668,540.7053
0.1670,540.7053
0.1672,541.8674
0.1674,540.7053
0.1676,546.5305
0.1678,540.7053
0.1680,540.7053
0.1682,541.8674
0.1684,540.7053
0.1686,547.6974
0.1688,541.8674
0.1690,540.7053
0.1692,540.7053
0.1694,540.7053
0.1696,548.8596
0.1698,541.8674
0.1700,544.2013
0.1702,551.1934
0.1704,545.3635
0.1706,551.1934
0.1708,540.7053
0.1710,541.8674
0.1712,552.3556
0.1714,532.5463
0.1716,548.8596
0.1718,541.8674
0.1720,541.8674
0.1722,541.8674
0.1724,541.8674
0.1726,548.8596
0.1728,541.8674
0.1730,541.8674
0.1732,543.0344
0.1734,541.8674
0.1736,548.8596
0.1738,541.8674
0.1740,543.0344
0.1742,543.0344
0.1744,541.8674
0.1746,548.8596
0.1748,543.0344
0.1750,543.0344
0.1752,543.0344
0.1754,543.0344
0.1756,548.8596
0.1758,541.8674
0.1760,543.0344
0.1762,543.0344
0.1764,541.8674
0.1766,548.8596
0.1768,541.8674
0.1770,541.8674
0.1772,543.0344
0.1774,541.8674
0.1776,548.8596
0.1778,541.8674
0.1780,540.7053
0.1782,543.0344
0.1784,541.8674
0.1786,548.8596
0.1788,541.8674
0.1790,541.8674
0.1792,541.8674
0.1794,541.8674
0.1796,548.8596
0.1798,540.7053
0.1800,540.7053
0.1802,541.8674
0.1804,540.7053
0.1806,547.6974
0.1808,540.7053
0.1810,540.7053
0.1812,541.8674
0.1814,540.7053
0.1816,548.8596
0.1818,540.7053
0.1820,541.8674
0.1822,540.7053
0.1824,540.7053
0.1826,547.6974
0.1828,540.7053
0.1830,540.7053
0.1832,540.7053
0.1834,541.8674
0.1836,547.6974
0.1838,540.7053
0.1840,540.7053
0.1842,541.8674
0.1844,540.7053
0.1846,548.8596
0.1848,540.7053
0.1850,540.7053
0.1852,541.8674
0.1854,540.7053
0.1856,547.6974
0.1858,541.8674
0.1860,540.7053
0.1862,541.8674
0.1864,540.7053
0.1866,547.6974
0.1868,540.7053
0.1870,540.7053
0.1872,541.8674
0.1874,541.8674
0.1876,548.8596
0.1878,540.7053
0.1880,541.8674
0.1882,541.8674
0.1884,541.8674
0.1886,547.6974
0.1888,540.7053
0.1890,541.8674
0.1892,552.3556
0.1894,532.5463
0.1896,548.8596
0.1898,540.7053
0.1900,540.7053
0.1902,541.8674
0.1904,541.8674
0.1906,548.8596
0.1908,540.7053
0.1910,541.8674
0.1912,541.8674
0.1914,541.8674
0.1916,547.6974
0.1918,540.7053
0.1920,541.8674
0.1922,543.0344
0.1924,541.8674
0.1926,548.8596
0.1928,543.0344
0.1930,541.8674
0.1932,543.0344
0.1934,543.0344
0.1936,550.0265
0.1938,541.8674
0.1940,543.0344
0.1942,544.2013
0.1944,543.0344
0.1946,548.8596
0.1948,543.0344
0.1950,543.0344
0.1952,543.0344
0.1954,541.8674
0.1956,550.0265
0.1958,541.8674
0.1960,543.0344
0.1962,543.0344
0.1964,541.8674
0.1966,548.8596
0.1968,541.8674
0.1970,541.8674
0.1972,541.8674
0.1974,541.8674
0.1976,548.8596
0.1978,541.8674
0.1980,543.0344
0.1982,543.0344
0.1984,541.8674
0.1986,548.8596
0.1988,541.8674
0.1990,541.8674
0.1992,541.8674
0.1994,543.0344
0.1996,558.1807
0.1998,541.8674
0.2000,541.8674
0.2002,540.7053
0.2004,540.7053
0.2006,548.8596
0.2008,540.7053
0.2010,540.7053
0.2012,540.7053
0.2014,541.8674
0.2016,547.6974
0.2018,540.7053
0.2020,540.7053
0.2022,541.8674
0.2024,540.7053
0.2026,547.6974
0.2028,540.7053
0.2030,540.7053
0.2032,541.8674
0.2034,540.7053
0.2036,546.5305
0.2038,539.5383
0.2040,540.7053
0.2042,540.7053
0.2044,540.7053
0.2046,547.6974
0.2048,540.7053
0.2050,540.7053
0.2052,540.7053
0.2054,540.7053
0.2056,548.8596
0.2058,540.7053
0.2060,540.7053
0.2062,541.8674
0.2064,540.7053
0.2066,547.6974
0.2068,540.7053
0.2070,540.7053
0.2072,551.1934
0.2074,532.5463
0.2076,547.6974
0.2078,540.7053
0.2080,540.7053
0.2082,541.8674
0.2084,541.8674
0.2086,547.6974
0.2088,540.7053
0.2090,541.8674
0.2092,541.8674
0.2094,540.7053
0.2096,548.8596
0.2098,540.7053
0.2100,540.7053
0.2102,543.0344
0.2104,541.8674
0.2106,548.8596
0.2108,540.7053
0.2110,540.7053
0.2112,541.8674
0.2114,540.7053
0.2116,548.8596
0.2118,540.7053
0.2120,541.8674
0.2122,541.8674
0.2124,543.0344
0.2126,548.8596
0.2128,543.0344
0.2130,543.0344
0.2132,543.0344
0.2134,543.0344
0.2136,550.0265
0.2138,541.8674
0.2140,541.8674
0.2142,543.0344
0.2144,543.0344
0.2146,550.0265
0.2148,541.8674
0.2150,543.0344
0.2152,543.0344
0.2154,541.8674
0.2156,550.0265
0.2158,543.0344
0.2160,541.8674
0.2162,541.8674
0.2164,541.8674
0.2166,550.0265
0.2168,541.8674
0.2170,541.8674
0.2172,541.8674
0.2174,541.8674
0.2176,550.0265
0.2178,540.7053
0.2180,540.7053
0.2182,543.0344
0.2184,540.7053
0.2186,548.8596
0.2188,540.7053
0.2190,541.8674
0.2192,541.8674
0.2194,541.8674
0.2196,547.6974
0.2198,540.7053
0.2200,541.8674
0.2202,540.7053
0.2204,540.7053
0.2206,547.6974
0.2208,540.7053
0.2210,540.7053
0.2212,541.8674
0.2214,539.5383
0.2216,547.6974
0.2218,540.7053
0.2220,540.7053
0.2222,541.8674
0.2224,540.7053
0.2226,547.6974
0.2228,540.7053
0.2230,540.7053
0.2232,540.7053
0.2234,540.7053
0.2236,547.6974
0.2238,540.7053
0.2240,540.7053
0.2242,541.8674
0.2244,540.7053
0.2246,546.5305
0.2248,540.7053
0.2250,540.7053
0.2252,551.1934
0.2254,532.5463
0.2256,546.5305
0.2258,540.7053
0.2260,540.7053
0.2262,541.8674
0.2264,540.7053
0.2266,547.6974
0.2268,540.7053
0.2270,540.7053
0.2272,540.7053
0.2274,540.7053
0.2276,546.5305
0.2278,541.8674
0.2280,540.7053
0.2282,541.8674
0.2284,541.8674
0.2286,547.6974
0.2288,540.7053
0.2290,540.7053
0.2292,540.7053
0.2294,540.7053
0.2296,547.6974
0.2298,540.7053
0.2300,540.7053
0.2302,541.8674
0.2304,541.8674
0.2306,547.6974
0.2308,555.8516
0.2310,541.8674
0.2312,541.8674
0.2314,541.8674
0.2316,548.8596
0.2318,541.8674
0.2320,541.8674
0.2322,541.8674
0.2324,541.8674
0.2326,547.6974
0.2328,540.7053
0.2330,541.8674
0.2332,543.0344
0.2334,541.8674
0.2336,547.6974
0.2338,541.8674
0.2340,543.0344
0.2342,543.0344
0.2344,543.0344
0.2346,548.8596
0.2348,564.0107
0.2350,543.0344
0.2352,543.0344
0.2354,543.0344
0.2356,548.8596
0.2358,564.0107
0.2360,543.0344
0.2362,543.0344
0.2364,541.8674
0.2366,547.6974
0.2368,541.8674
0.2370,541.8674
0.2372,543.0344
0.2374,543.0344
0.2376,546.5305
0.2378,541.8674
0.2380,541.8674
0.2382,541.8674
0.2384,543.0344
0.2386,547.6974
0.2388,540.7053
0.2390,540.7053
0.2392,541.8674
0.2394,540.7053
0.2396,547.6974
0.2398,541.8674
0.2400,541.8674
0.2402,541.8674
0.2404,541.8674
0.2406,546.5305
0.2408,540.7053
0.2410,541.8674
0.2412,540.7053
0.2414,541.8674
0.2416,546.5305
0.2418,540.7053
0.2420,540.7053
0.2422,541.8674
0.2424,540.7053
0.2426,546.5305
0.2428,539.5383
0.2430,541.8674
0.2432,550.0265
0.2434,532.5463
0.2436,546.5305
0.2438,540.7053
0.2440,540.7053
0.2442,540.7053
0.2444,541.8674
0.2446,547.6974
0.2448,540.7053
0.2450,540.7053
0.2452,540.7053
0.2454,540.7053
0.2456,546.5305
0.2458,540.7053
0.2460,541.8674
0.2462,541.8674
0.2464,541.8674
0.2466,546.5305
0.2468,540.7053
0.2470,540.7053
0.2472,540.7053
0.2474,541.8674
0.2476,546.5305
0.2478,540.7053
0.2480,540.7053
0.2482,541.8674
0.2484,540.7053
0.2486,546.5305
0.2488,540.7053
0.2490,540.7053
0.2492,540.7053
0.2494,541.8674
0.2496,546.5305
0.2498,540.7053
0.2500,541.8674
0.2502,541.8674
0.2504,541.8674
0.2506,546.5305
0.2508,544.2013
0.2510,552.3556
0.2512,545.3635
0.2514,544.2013
0.2516,547.6974
0.2518,541.8674
0.2520,541.8674
0.2522,541.8674
0.2524,543.0344
0.2526,547.6974
0.2528,541.8674
0.2530,541.8674
0.2532,543.0344
0.2534,544.2013
0.2536,547.6974
0.2538,541.8674
0.2540,543.0344
0.2542,543.0344
0.2544,543.0344
0.2546,547.6974
0.2548,541.8674
0.2550,541.8674
0.2552,543.0344
0.2554,543.0344
0.2556,546.5305
0.2558,543.0344
0.2560,541.8674
0.2562,543.0344
0.2564,543.0344
0.2566,546.5305
0.2568,543.0344
0.2570,541.8674
0.2572,541.8674
0.2574,541.8674
0.2576,546.5305
0.2578,541.8674
0.2580,541.8674
0.2582,540.7053
0.2584,541.8674
0.2586,545.3635
0.2588,541.8674
0.2590,541.8674
0.2592,540.7053
0.2594,541.8674
0.2596,546.5305
0.2598,541.8674
0.2600,541.8674
0.2602,540.7053
0.2604,540.7053
0.2606,545.3635
0.2608,540.7053
0.2610,540.7053
0.2612,551.1934
0.2614,532.5463
0.2616,545.3635
0.2618,540.7053
0.2620,540.7053
0.2622,540.7053
0.2624,541.8674
0.2626,545.3635
0.2628,540.7053
0.2630,541.8674
0.2632,540.7053
0.2634,540.7053
0.2636,544.2013
0.2638,540.7053
0.2640,541.8674
0.2642,540.7053
0.2644,541.8674
0.2646,544.2013
0.2648,540.7053
0.2650,541.8674
0.2652,540.7053
0.2654,540.7053
0.2656,545.3635
0.2658,540.7053
0.2660,540.7053
0.2662,541.8674
0.2664,541.8674
0.2666,545.3635
0.2668,540.7053
0.2670,540.7053
0.2672,540.7053
0.2674,541.8674
0.2676,544.2013
0.2678,539.5383
0.2680,541.8674
0.2682,540.7053
0.2684,540.7053
0.2686,544.2013
0.2688,540.7053
0.2690,541.8674
0.2692,541.8674
0.2694,540.7053
0.2696,545.3635
0.2698,541.8674
0.2700,540.7053
0.2702,541.8674
0.2704,540.7053
0.2706,544.2013
0.2708,540.7053
0.2710,541.8674
0.2712,541.8674
0.2714,543.0344
0.2716,545.3635
0.2718,541.8674
0.2720,541.8674
0.2722,541.8674
0.2724,541.8674
0.2726,546.5305
0.2728,541.8674
0.2730,544.2013
0.2732,543.0344
0.2734,543.0344
0.2736,545.3635
0.2738,543.0344
0.2740,541.8674
0.2742,541.8674
0.2744,543.0344
0.2746,546.5305
0.2748,543.0344
0.2750,543.0344
0.2752,541.8674
0.2754,543.0344
0.2756,546.5305
0.2758,543.0344
0.2760,541.8674
0.2762,543.0344
0.2764,543.0344
0.2766,545.3635
0.2768,543.0344
0.2770,541.8674
0.2772,541.8674
0.2774,541.8674
0.2776,545.3635
0.2778,541.8674
0.2780,543.0344
0.2782,541.8674
0.2784,541.8674
0.2786,545.3635
0.2788,541.8674
0.2790,541.8674
